ident;noi;wpela15;couple;chom_mens;nbmois_sal;cal0;age;duree_ss_emploi;etudes_sup;bac_plusdeux;bac;cap_brevet;pas_diplome;nbmois_cho;ass;sexe;moins_30
13038017;01;722.29124231;0;457.3;0.1739606434;666667774444;34;3;0;1;0;0;0;4;;0;0
13038029;01;434.04297827;0;1049.3333333;3;111444444444;29;2;1;0;0;0;0;9;;0;1
13038029;02;434.04297827;0;322.2;2;341144444444;37;1;1;0;0;0;0;9;;1;0
13038048;01;166.37132228;1;500.23888889;0;433344444444;38;6;0;0;1;0;0;9;;0;0
13038051;01;639.34884698;1;434.97;2;114444444444;39;0;0;0;0;1;0;10;;0;0
13038060;01;819.63938787;0;969.41666667;1.5045012079;444444444444;41;2;0;0;0;0;1;12;;0;0
13038093;01;2837.2624971;1;496.00416667;0;444444444444;59;2;0;0;0;0;1;12;1;1;0
13038143;01;534.01767986;0;648.85714286;5;444444411111;28;1;0;0;1;0;0;7;0;0;1
13038170;01;751.03106145;0;1034.7142857;3.2621926591;111114444444;26;4;0;0;1;0;0;7;;0;1
13038186;01;915.2750702;1;2406;0.2661081129;444444444441;58;2;0;1;0;0;0;11;0;1;0
13038191;01;320.5031562;0;441.12083333;0.0172238261;444444444444;46;4;0;0;0;0;1;12;;1;0
13038191;02;320.5031562;0;1705.125;0.2807483651;444444449999;45;2;0;0;0;1;0;8;;0;0
13038200;01;493.63175617;0;409.28636364;1;444414444444;58;2;0;0;1;0;0;11;;0;0
13038211;01;756.05228346;0;498.545;0;994444444444;51;8;0;0;0;1;0;10;;1;0
13038211;02;756.05228346;0;420.745;0.6613949214;994444444444;48;4;0;0;0;0;1;10;;0;0
13038246;01;863.05466597;0;496.00416667;0;444444444444;50;2;0;0;0;0;1;12;;1;0
13038267;02;952.77328728;1;496.00416667;0;444444444444;57;13;0;0;0;0;1;12;1;0;0
13038327;01;511.81235121;1;550.5;8;111111444411;41;0;0;0;1;0;0;4;;0;0
13038332;01;241.80535419;1;449.33333333;3;444444111444;49;2;0;0;1;0;0;9;;1;0
13038392;01;956.52689672;0;496.00416667;0;444444444444;50;6;0;0;1;0;0;12;;1;0
13038398;01;623.19353631;0;828.41666667;0.1541532434;444444444444;25;2;0;0;0;1;0;12;;0;1
13038409;02;347.37003171;1;2962;11;111111111114;42;1;0;0;0;0;1;1;;1;0
13038435;02;590.95147048;0;498.75;1.6362634773;444444441111;42;1;0;0;0;0;1;8;0;1;0
13038437;01;332.38193203;1;496.00416667;0;444444444444;31;3;0;0;0;0;1;12;;1;0
13038535;01;659.91670914;0;395.42727273;1;144444444444;26;2;0;0;0;0;1;11;;0;1
13038567;02;470.60069447;1;3745;4.7212967825;111111111114;52;0;0;0;0;0;1;1;;0;0
13038594;01;532.09293157;0;1061.75;8;111111114444;25;0;0;0;1;0;0;4;;0;1
13038619;01;439.82621908;1;1084.75;8;111111444411;26;1;0;0;1;0;0;4;;1;1
13038620;02;2042.0672206;1;964;0;444444444444;48;2;0;0;1;0;0;12;0;0;0
13038736;01;1191.6842457;0;4922.3333333;0;444444444444;50;2;1;0;0;0;0;12;;0;0
13038860;01;757.18848188;0;367.545;0.7785169387;994444444444;47;1;0;0;1;0;0;10;;1;0
13038861;02;630.53765158;0;1824.5;10;111111111144;32;2;0;0;0;1;0;2;;1;0
13038922;01;593.41612652;1;322.2;0.0353580544;441114444444;58;0;0;0;0;0;1;9;;0;0
13038937;01;578.43982066;0;496.00416667;0;444444444444;53;10;0;0;0;0;1;12;;0;0
13038971;01;609.8107107;0;245.97727273;2.3346896248;944444444444;45;3;0;0;0;1;0;11;;1;0
13038991;01;1089.2470761;0;106.14285714;0.6484770518;944444411114;21;1;0;0;0;1;0;7;;0;1
13039073;01;435.89224061;1;450.215;2;444444444411;36;1;0;0;0;1;0;10;;1;0
13039108;01;466.00419426;0;808.5;6;444444111111;28;1;0;0;0;0;1;6;0;0;1
13039108;02;466.00419426;0;408.77777778;3;111444444444;33;0;0;0;0;0;1;9;;1;0
13039147;01;431.05681673;0;409.28636364;1;444444144444;40;1;1;0;0;0;0;11;;0;0
13039160;02;308.50626131;1;1859.1666667;0;444444444444;49;18;0;0;0;0;1;12;0;0;0
13039206;01;378.57119787;0;316.0875;1.8205584164;444444444444;43;3;0;0;0;1;0;12;;1;0
13039245;01;541.97693829;0;1449.9;11;111111111141;57;0;0;0;0;1;0;1;;1;0
13039308;01;707.57749475;0;381.53125;3.9218651978;444444441111;54;0;1;0;0;0;0;8;;0;0
13039339;01;444.85660446;1;492.88636364;0.0387536087;444444444441;39;1;0;0;0;1;0;11;;1;0
13039352;01;889.70579174;0;1200.1111111;2.5982141638;444111444444;42;2;0;0;1;0;0;9;0;0;0
13039360;02;219.73396785;1;471.67083333;0.2480230955;444444444444;50;18;0;0;0;0;1;12;;0;0
13039392;02;657.45106001;0;1285;10;111111111144;40;0;0;0;0;1;0;2;;1;0
13039437;01;346.71931445;1;497.15909091;0;944444444444;60;4;0;0;0;1;0;11;;0;0
13039440;01;469.32418783;1;633.11111111;3;444444441114;32;1;0;0;0;1;0;9;;1;0
13039445;01;517.30717813;1;1015;7;111113444311;23;1;1;0;0;0;0;3;;0;1
13039446;01;538.50533578;0;825.8;4.5858436931;677777744444;28;2;0;0;0;1;0;5;;0;1
13039446;02;538.50533578;0;1109.4285714;5;111114444444;29;2;0;0;0;0;1;7;;1;1
13039461;01;526.48284837;0;347.60833333;1;433333444441;53;2;0;0;0;0;1;6;;0;0
13039467;02;567.6831822;0;483.3;3.4157307658;111111111444;58;0;0;0;1;0;0;3;;0;0
13039467;03;567.6831822;0;3286.25;0;444444444444;59;0;0;1;0;0;0;12;0;1;0
13039473;01;638.74077988;0;686.16666667;6;114411114444;33;1;0;0;0;1;0;6;;1;0
13039506;01;545.62026845;0;718;7.417268462;111111111114;33;0;0;0;1;0;0;1;;0;0
13039533;01;742.03476089;0;496.00416667;0;444444444444;47;26;0;0;0;0;1;12;;0;0
13039600;03;860.92846939;0;496.00416667;0;444444444444;41;6;0;0;0;1;0;12;;0;0
13039628;01;424.0444919;0;507.25;1;144442222222;38;0;1;0;0;0;0;4;;1;0
13039629;01;655.49982819;1;922.33333333;1.793861486;444444444444;36;2;0;0;0;1;0;12;0;1;0
13039643;01;589.30151541;0;1210.8333333;0;444444444444;46;4;0;0;0;1;0;12;0;1;0
13039643;02;589.30151541;0;362.475;8;111111114444;38;3;0;0;0;1;0;4;;0;0
13039677;01;1476.3303309;0;496.00416667;0;444444444444;55;3;1;0;0;0;0;12;1;1;0
13039697;02;565.85066148;1;760.625;4;444444441111;32;0;0;1;0;0;0;8;;1;0
13039738;01;651.87758048;0;994.42857143;3.4978145998;111114444444;37;0;0;0;1;0;0;7;0;0;0
13039908;02;328.1610338;0;389.81818182;3.7203464327;444444444447;57;3;0;0;0;0;1;11;0;0;0
13039962;01;887.49793054;0;423.75416667;0.7216783126;444444444444;38;3;0;0;0;0;1;12;1;0;0
13039964;01;567.37448115;0;496.00416667;0;444444444444;56;5;0;0;0;0;1;12;;1;0
13039970;01;816.57371596;0;243.20416667;0;444444444444;57;3;0;0;0;1;0;12;1;0;0
13039979;01;321.1639132;0;446;9;111111444111;24;0;1;0;0;0;0;3;;0;1
13039983;01;689.95783154;0;1231.8888889;2.6946675898;444444444111;31;0;0;1;0;0;0;9;0;1;0
13039983;02;689.95783154;0;1476.5714286;5;444444411111;28;1;1;0;0;0;0;7;0;0;1
13039999;01;796.30917122;0;496.00416667;0;444444444444;43;2;0;0;0;1;0;12;;1;0
13040004;01;626.47258444;0;500.23888889;0;444444444333;47;3;1;0;0;0;0;9;;1;0
13040006;01;627.80223742;1;3461;11;111111111114;31;0;0;0;0;1;0;1;;1;0
13040014;01;628.12946386;1;370.17083333;1.275424321;444444444444;54;2;0;1;0;0;0;12;;1;0
13040068;02;793.54087668;1;498.545;0;994444444444;55;2;0;0;0;0;1;10;;1;0
13040072;01;626.20166281;1;592;0.4992941125;411111444444;29;2;0;0;1;0;0;7;;0;1
13040086;01;472.65832767;0;483.3;0.2795919082;111444444444;35;3;0;0;0;0;1;9;;0;0
13040086;02;472.65832767;0;496.00416667;0;444444444444;40;4;0;0;0;0;1;12;;1;0
13040125;01;5069.0637604;1;1105;5;444414111144;29;1;0;0;1;0;0;7;;1;1
13040140;01;710.51075534;0;1290.4;0.9626888504;114433333444;29;2;0;0;1;0;0;5;;0;1
13040142;02;857.97429261;1;1190.41;3;222244411144;39;4;0;0;1;0;0;5;;0;0
13040144;01;482.40401149;1;2990.75;8;111111444411;36;1;0;0;0;0;1;4;;1;0
13040206;01;466.53378194;0;435.2;2.9272138473;111444441111;34;1;0;0;0;1;0;5;;0;0
13040221;01;453.94291574;0;381.53125;3;844411144444;48;1;0;0;0;1;0;8;;1;0
13040222;01;444.00737956;1;1567.25;0;444444444444;56;3;0;0;0;1;0;12;;1;0
13040230;01;715.83208968;0;496.00416667;0;444444444444;59;5;1;0;0;0;0;12;1;1;0
13040250;01;815.77667708;0;486.79545455;0.096453426;444444444447;58;5;0;0;0;0;1;11;;1;0
13040284;01;1047.1149499;0;696;9;111111111444;28;0;1;0;0;0;0;3;;1;1
13040286;01;920.10856007;0;5983;5.2161619111;111111111141;40;0;0;0;0;1;0;1;;0;0
13040308;09;726.84876059;1;809.33333333;6;444114441111;26;1;0;0;1;0;0;6;0;0;1
13040309;01;471.20377602;0;802.33333333;0.0602833913;444444444444;43;2;0;0;0;0;1;12;;0;0
13040341;01;1156.9926978;0;2778.2;7;111111144444;36;2;0;0;0;1;0;5;;1;0
13040360;01;521.0198973;0;1218.5;1.0423859542;111144444444;46;2;0;1;0;0;0;8;;0;0
13040449;01;375.74846074;1;930.85714286;5;144444441111;23;1;0;0;0;1;0;7;;1;1
13040462;01;960.76285519;0;634.11111111;2.8333193897;441114444444;25;1;0;0;0;0;1;9;;1;1
13040478;01;1015.8724417;0;247.3;1.5949262948;777777774444;53;2;0;0;0;0;0;4;;0;0
13040494;01;302.82874587;1;414.25714286;5;111114444444;42;4;1;0;0;0;0;7;;1;0
13040502;01;639.69941469;0;971.5;0;444444444444;29;2;0;0;1;0;0;12;;1;1
13040502;02;639.69941469;0;1715.5;7.1439509476;111111414441;29;0;0;1;0;0;0;4;;0;1
13040563;01;660.58597238;0;1449.9;7.5523032584;111111111114;53;0;0;0;0;0;1;1;;0;0
13040565;02;934.04050046;0;365.85714286;4.2218058262;111114444444;23;0;1;0;0;0;0;7;;0;1
13040606;01;279.33095332;0;1102.61;0.2116070061;222211144444;39;2;0;1;0;0;0;5;;1;0
13040777;01;517.80792945;1;496.00416667;0;444444444444;40;4;0;0;1;0;0;12;1;0;0
13040802;01;443.31600357;0;1091.8333333;6;444444111111;25;1;0;0;0;1;0;6;;0;1
13040805;01;844.32407052;0;1006.625;4;444444441111;38;1;0;0;1;0;0;8;;0;0
13040841;01;871.60106516;0;681.83333333;6;111144444114;47;1;0;0;0;0;1;6;;1;0
13040884;01;450.8689056;0;254.42083333;2.4139192247;444444444444;57;4;0;0;0;0;1;12;;0;0
13040984;01;526.25552393;0;483.3;2.9228832853;888444444111;58;5;0;0;0;0;1;6;;1;0
13040999;02;926.95033907;1;513.57142857;5;111114444444;37;2;0;0;1;0;0;7;;0;0
13041004;02;233.4761948;1;1193.4285714;5;144444441111;41;1;0;0;0;1;0;7;0;1;0
13041006;01;815.70081668;0;1975.25;0;444444444444;33;2;0;0;0;1;0;12;;1;0
13041012;01;550.6064261;0;637.58333333;2.9202997114;444444444444;31;2;0;0;0;1;0;12;;0;0
13041012;02;550.6064261;0;1253.9166667;0;444444444444;28;0;0;0;1;0;0;12;;1;1
13041019;02;841.84647442;1;543.5;5.0648382963;111111111144;42;0;0;0;0;0;1;2;;0;0
13041063;01;2872.5131045;0;943.91666667;0;444444444444;55;2;0;0;1;0;0;12;0;1;0
13041071;01;900.75023984;0;1218.4166667;0;444444444444;39;2;0;0;0;0;1;12;0;1;0
13041089;01;314.31234264;0;573.83333333;6;444444111111;38;1;0;0;0;0;1;6;;0;0
13041096;01;682.06729859;0;478.97727273;0.167071113;444444444441;23;2;0;0;0;0;1;11;;0;1
13041096;02;682.06729859;0;724.95;10;111111111144;25;6;0;0;1;0;0;2;;1;1
13041103;01;648.08820008;1;496.00416667;0;444444444444;47;8;0;0;0;1;0;12;;0;0
13041106;03;999.05708275;1;602.90909091;0.9008061038;444444444441;22;0;0;0;1;0;0;11;;1;1
13041110;01;1969.3879669;0;885.08333333;0;444444444444;36;3;0;0;1;0;0;12;0;1;0
13041117;01;589.61225307;0;496.00416667;0;444444444444;61;16;0;0;1;0;0;12;1;1;0
13041117;02;589.61225307;0;500.23888889;0;444444444999;59;11;0;0;1;0;0;9;;0;0
13041128;01;135.78151088;1;870.83333333;1.8334762859;444444444444;44;1;0;0;0;0;1;12;0;1;0
13041160;02;493.74692553;0;296.16666667;3.525717198;444444444444;31;3;0;0;0;1;0;12;;0;0
13041180;01;1504.2007425;0;1049.4166667;0;444444444444;32;2;0;0;0;1;0;12;;1;0
13041182;02;160.96387704;0;341.57222222;1.2065290167;774444444443;55;2;0;0;0;0;1;9;;0;0
13041192;01;715.03730979;1;496.00416667;0;444444444444;60;10;0;0;0;0;1;12;1;0;0
13041198;01;479.56332744;1;534.11666667;0;444222222222;42;0;0;0;0;1;0;3;;1;0
13041227;02;513.36280076;1;414.25714286;5;111114444444;55;2;0;0;1;0;0;7;;1;0
13041240;01;176.053858;0;467.5875;0.2841931303;444444444444;45;3;0;0;0;1;0;12;;0;0
13041299;02;948.26173626;1;496.00416667;0;444444444444;59;0;0;0;0;0;1;12;;0;0
13041308;01;376.22427182;0;381.53125;4;444444441111;50;1;0;0;0;1;0;8;;0;0
13041308;02;376.22427182;0;408.50416667;0.8853046604;444444444444;46;1;0;0;0;0;1;12;;1;0
13041333;01;649.28160072;0;2083;0;444444444444;58;2;0;0;0;1;0;12;;1;0
13041375;02;634.81079474;1;496.00416667;0;444444444444;57;5;0;0;0;0;1;12;1;0;0
13041395;01;492.9691405;0;969.41666667;0;444444444444;59;4;0;0;0;0;1;12;;0;0
13041466;01;577.26051614;0;434.97;2;114444444444;34;2;1;0;0;0;0;10;;0;0
13041466;02;577.26051614;0;262.27272727;1;144444444444;31;2;1;0;0;0;0;11;;1;0
13041500;01;1232.7598611;0;492.23125;0.068034113;444779444441;26;2;0;0;0;0;1;8;;1;1
13041507;01;984.70006218;0;719.57142857;5;411111444444;25;1;0;0;0;1;0;7;;1;1
13041583;01;806.77311956;0;1883;6;444444111111;33;0;1;0;0;0;0;6;;0;0
13041612;01;1003.3479555;0;450.215;2;444444444411;29;1;1;0;0;0;0;10;;0;1
13041640;01;536.01982628;0;496.00416667;0;444444444444;37;2;1;0;0;0;0;12;;0;0
13041643;01;520.45702815;0;10326;6;111111433333;41;3;0;0;1;0;0;1;;0;0
13041681;01;669.51722292;0;1819.5833333;0;444444444444;38;0;0;0;1;0;0;12;;1;0
13041704;01;542.71778533;0;1021.7142857;5;111114444444;40;2;0;1;0;0;0;7;;0;0
13041708;01;510.57068877;0;382.8375;1.130744182;444444444444;56;3;0;0;0;1;0;12;;1;0
13041711;01;584.26472316;0;945.16666667;0;444444444444;60;4;0;0;0;1;0;12;;1;0
13041752;02;588.78509588;1;972;6;444444111111;33;0;0;0;0;1;0;6;;1;0
13041758;01;456.45361194;0;491.0875;0.0490879043;444444444444;41;6;0;0;0;0;1;12;;1;0
13041781;01;2038.5989408;0;1068.8333333;0;444444444444;38;2;0;0;0;1;0;12;;0;0
13041805;01;394.23151289;1;496.00416667;0;444444444444;47;0;0;0;0;1;0;12;;1;0
13041807;01;953.18593634;1;496.00416667;0;444444444444;44;5;0;0;0;1;0;12;1;1;0
13041808;05;1516.414713;0;814.57142857;0;444488844488;45;7;0;0;0;0;1;7;0;1;0
13041816;01;373.50887328;0;308.45454545;1;444444444441;35;1;0;1;0;0;0;11;;1;0
13041831;02;265.11214462;0;1291.1111111;0.6217801214;444444444111;32;1;0;0;0;1;0;9;;1;0
13041879;01;381.49432013;1;496.00416667;0;444444444444;53;2;0;0;0;0;1;12;;1;0
13041890;01;905.55456847;0;257.16666667;0;444444444444;28;2;0;0;0;1;0;12;;0;1
13041897;02;708.90882736;1;1168.1;1.3641270253;114444444444;47;3;0;0;0;1;0;10;;1;0
13041949;01;555.36968924;0;3529;7.941045013;111111111114;41;1;0;0;1;0;0;1;0;0;0
13041957;01;658.99559257;1;372.94285714;0.8706644082;999774444444;57;3;0;0;0;0;0;7;;1;0
13041964;01;457.24081755;0;496.00416667;0;444444444444;46;14;0;0;0;1;0;12;;0;0
13042046;01;427.24183431;1;1271.8;0;444442222222;56;1;0;0;0;1;0;5;0;1;0
13042089;01;408.65982505;0;500.14285714;3.0641186592;444111114444;31;4;0;1;0;0;0;7;;1;0
13042095;01;710.47027768;1;4789.5;0;222222222244;22;0;1;0;0;0;0;2;0;1;1
13042113;01;454.28661143;0;377;5;111444777114;26;2;0;1;0;0;0;4;0;0;1
13042115;01;781.14162655;0;496.00416667;0;444444444444;63;8;0;0;0;0;1;12;;0;0
13042158;02;362.61065438;1;496.00416667;0;444444444444;60;5;0;0;0;1;0;12;;0;0
13042163;02;391.35356189;1;496.00416667;0;444444444444;54;11;0;0;0;1;0;12;;1;0
13042168;02;469.75163718;1;899;3;444444111444;32;1;0;0;1;0;0;9;;1;0
13042176;02;790.88731225;0;466.17083333;0.3022781477;444444444444;59;1;0;0;0;0;1;12;;0;0
13042201;02;388.16423591;1;496.00416667;0;444444444444;55;2;0;0;0;1;0;12;;0;0
13042221;02;766.84024942;0;814;6;144444411111;30;1;0;0;1;0;0;6;0;1;0
13042221;03;766.84024942;0;1049.6666667;2.5995920699;411144444444;25;2;0;0;0;1;0;9;0;0;1
13042251;01;1444.1016275;0;1105.7777778;3;411144444444;33;3;0;0;0;0;1;9;;1;0
13042303;01;494.89979843;0;762.77777778;3;444444111444;51;0;0;0;0;1;0;9;;0;0
13042304;01;672.02779599;0;450.215;2;444411444444;51;2;0;0;0;1;0;10;;1;0
13042331;01;605.19212967;0;468.66666667;0;444444444444;57;2;0;0;0;0;1;12;0;0;0
13042335;01;864.30235026;0;789.08333333;2.1986213988;444444444444;25;3;0;0;0;1;0;12;0;0;1
13042373;01;448.93831129;0;488.375;4;444111144444;47;1;0;0;1;0;0;8;;0;0
13042390;02;339.04336253;0;1279.2;7;111111144444;45;3;0;0;0;0;1;5;;0;0
13042463;01;875.95081977;0;1328.8333333;0;444444444444;58;2;0;0;0;0;1;12;;1;0
13042494;01;1160.1485828;1;907.5;4.342913929;111111111144;55;0;0;0;0;1;0;2;;1;0
13042523;01;704.10888098;0;409.28636364;1;444444444441;46;1;0;0;0;0;1;11;;1;0
13042524;01;743.19763725;0;496.00416667;0;444444444444;48;16;1;0;0;0;0;12;;1;0
13042580;01;474.49366678;0;1517.1428571;5;441444411114;34;6;0;0;0;0;1;7;0;0;0
13042582;02;167.49789759;1;434.97;0.2525751067;114444444444;53;0;0;0;1;0;0;10;;1;0
13042611;01;1211.6054578;0;438.73125;1.694824486;444444441111;39;1;0;0;0;1;0;8;;1;0
13042630;01;411.69640655;0;155.70454545;3.1674616156;844444444444;53;7;0;0;0;1;0;11;1;0;0
13042631;01;2597.4368952;0;1282.4;4.1711185666;111117744444;30;5;0;0;0;0;1;5;;0;0
13042678;01;401.57016329;0;496.00416667;0;444444444444;40;3;0;0;0;1;0;12;;1;0
13042678;02;401.57016329;0;496.00416667;0;444444444444;22;2;0;0;0;0;1;12;;0;1
13042684;01;337.72641063;0;807.88888889;0.5993891475;433444444144;46;2;0;0;0;1;0;9;0;0;0
13042775;02;446.03621824;1;899.58333333;0;444444444444;37;2;0;0;0;1;0;12;;1;0
13042785;01;760.76683793;0;466.00416667;0.300555765;444444444444;39;1;0;0;0;1;0;12;;0;0
13042863;02;1009.5753882;1;496.00416667;0;444444444444;44;0;0;0;0;0;1;12;;0;0
13042870;01;699.93208018;0;496.00416667;0;444444444444;50;8;0;0;0;1;0;12;;1;0
13042874;01;677.53329172;0;486.3375;0.0981758086;444444444444;57;4;0;0;0;0;1;12;;1;0
13042878;01;618.86553017;0;930.83333333;0;444444444444;35;0;0;1;0;0;0;12;;0;0
13042943;01;510.58681854;0;1440.5;6;444114111441;46;1;0;0;0;1;0;6;;0;0
13042954;02;436.52680657;1;710.83333333;1.793861486;444444444444;41;2;0;0;0;0;1;12;0;0;0
13042972;01;330.8010769;1;496.00416667;0;444444444444;40;3;0;0;0;0;1;12;1;1;0
13043044;02;967.18691791;0;2895.2;0;444443333333;23;2;0;0;0;1;0;5;0;1;1
13043114;01;366.62358582;0;1382;0.6596725388;447777111111;33;1;0;0;0;1;0;2;0;0;0
13043114;02;366.62358582;0;447.5875;0.4891566606;444444444444;51;5;0;0;0;0;1;12;1;1;0
13043137;01;318.83530818;0;1664.75;0.5416893301;444444441111;32;1;0;0;1;0;0;8;;1;0
13043137;02;318.83530818;0;483.3;0;677444466677;31;5;0;0;0;1;0;4;;0;0
13043146;01;652.60838087;0;1396.75;1.5855762177;111144444444;45;2;0;0;0;0;1;8;;0;0
13043166;01;849.69365764;1;592.83333333;3;444444777111;37;1;0;0;1;0;0;6;;0;0
13043189;01;771.73659164;0;409.28636364;1;444444444441;48;2;0;1;0;0;0;11;;0;0
13043281;01;640.54613539;1;1435.875;4;111144444444;45;2;0;0;0;0;1;8;;1;0
13043300;01;506.73587709;0;497.15909091;0;944444444444;35;2;0;0;0;1;0;11;;0;0
13043300;02;506.73587709;0;1678.4;0;999977244444;38;1;0;0;1;0;0;5;;1;0
13043355;01;1050.2096171;0;1512.25;5;144443331111;34;4;1;0;0;0;0;4;;0;0
13043359;01;497.90071071;1;266.88888889;3;111444444444;41;3;0;0;1;0;0;9;;0;0
13043375;01;621.65971208;0;496.00416667;0;444444444444;56;2;0;0;1;0;0;12;;0;0
13043376;01;855.20075921;0;635.75;0;994666666666;31;4;0;0;1;0;0;1;;1;0
13043378;01;493.95791359;0;559.525;0;449999998888;60;16;0;0;0;0;1;2;;1;0
13043449;01;395.87888222;0;349.60714286;3.5816946328;444441111441;38;1;0;0;0;1;0;7;;0;0
13043463;01;1075.5547062;0;434.97;2;114444444444;40;4;0;0;0;0;1;10;;1;0
13043467;01;167.52126919;0;496.00416667;0;444444444444;38;2;0;0;0;1;0;12;;0;0
13043555;01;278.47463308;1;1104.75;0;444444444444;62;2;0;0;0;0;1;12;;1;0
13043564;01;424.43153298;1;402.3375;0.9473104343;444444444444;50;2;0;0;0;0;1;12;;1;0
13043598;01;590.80252178;0;368.66666667;2.5404651355;111144414144;26;3;0;0;0;1;0;6;;0;1
13043620;01;524.15053422;0;476.3375;0.1963516173;444444444444;51;2;0;0;1;0;0;12;1;0;0
13043636;01;710.42786638;0;838.83333333;6;444444111111;45;1;1;0;0;0;0;6;0;1;0
13043716;01;422.33350383;1;483.3;3;111977444444;44;13;0;0;0;0;0;6;;1;0
13043717;01;552.03824559;0;866.81818182;0.6949813822;144444444444;30;2;0;0;0;1;0;11;;1;0
13043725;01;718.61863994;1;875;5.767398162;444444111111;33;1;0;0;0;1;0;6;;1;0
13043772;01;685.58853531;1;434.97;2;114444444444;58;2;0;0;0;0;1;10;;1;0
13043802;01;586.46833972;0;907.5;0;444444444444;40;0;0;1;0;0;0;12;;0;0
13043802;02;586.46833972;0;604.44444444;3;444444111444;44;0;0;0;0;1;0;9;;1;0
13043851;01;989.59862062;0;926.28571429;5;444444411111;52;1;0;0;0;1;0;7;;0;0
13043856;01;918.89783703;0;496.00416667;0;444444444444;53;4;0;0;0;1;0;12;;1;0
13043869;01;374.57466113;0;496.00416667;0;444444444444;53;2;0;0;0;0;1;12;;1;0
13043871;01;4641.3970008;0;483.3;3.0063942363;111111111444;57;0;1;0;0;0;0;3;;0;0
13043877;01;400.10965541;1;1128.9;0.2290768868;444444444491;56;1;0;0;0;0;1;10;;1;0
13043929;01;643.44691575;0;866.33333333;0.0249745478;444444444444;29;2;0;0;1;0;0;12;0;0;1
13043935;01;705.8229351;0;929.33333333;0;444444444444;55;3;1;0;0;0;0;12;0;1;0
13043935;05;705.8229351;0;575.83333333;4;144477111444;49;1;0;0;0;1;0;6;0;0;0
13043952;01;371.51320827;1;6061.3333333;9;111111111444;54;0;0;0;1;0;0;3;;1;0
13043970;01;805.00618624;0;496.00416667;0;444444444444;47;3;0;0;0;0;1;12;;1;0
13043990;01;537.55138262;0;821;4;111144444444;26;0;0;1;0;0;0;8;;0;1
13044014;01;720.3798803;0;378.86875;4;111144444444;61;2;0;0;0;0;1;8;;0;0
13044023;02;524.34305822;1;409.28636364;1;444444444441;41;1;0;0;0;1;0;11;;1;0
13044057;01;646.12766235;0;496.00416667;0;444444444444;63;5;1;0;0;0;0;12;;0;0
13044058;01;649.07444154;1;945.58333333;0;444444444444;56;2;0;0;0;1;0;12;0;1;0
13044074;01;1016.1769001;0;796.14285714;5;441111144444;49;1;0;0;1;0;0;7;;1;0
13044078;01;577.25522222;1;289.98;7;111114444411;41;6;0;0;1;0;0;5;;0;0
13044082;02;520.64234674;1;450.215;2;444444444411;25;1;0;0;0;0;1;10;;0;1
13044121;02;498.92142569;1;954.33333333;0;444444444444;44;2;0;0;0;0;1;12;;1;0
13044144;01;819.49734893;0;497.15909091;0;844444444444;56;7;0;0;0;0;1;11;1;1;0
13044185;01;289.10665796;0;505.07857143;1.3124555471;444111224444;26;3;0;0;1;0;0;7;;0;1
13044251;01;993.21921577;0;1038.4;0.682555622;131119444447;38;2;0;0;0;1;0;5;;0;0
13044305;01;877.78510221;0;1471;11;111111111114;22;0;0;1;0;0;0;1;;1;1
13044311;01;627.4015852;0;483.3;9;111111114414;56;10;0;0;1;0;0;3;;0;0
13044328;01;990.60382522;0;447.97727273;0.4572925824;444444444441;53;1;0;0;1;0;0;11;;0;0
13044329;01;755.71621524;0;496.00416667;0;444444444444;53;6;0;0;1;0;0;12;1;1;0
13044347;01;758.94426805;0;956.16666667;0;444444444444;31;2;0;0;0;1;0;12;0;1;0
13044384;01;1742.7935;1;632;0;444444444444;57;4;0;0;0;0;1;12;0;0;0
13044402;02;283.24379368;1;476.25;3.0150307548;444444441111;52;1;0;0;0;1;0;8;;1;0
13044405;01;567.34732905;0;1435.25;0;444444444444;59;3;0;0;0;0;1;12;;1;0
13044447;02;968.43889933;0;289.98;1;144444333333;31;4;0;0;0;1;0;5;1;0;0
13044449;01;1092.6199935;0;996.75;0.0129178696;444444444444;47;2;0;0;0;0;1;12;0;1;0
13044480;01;1033.871486;0;496.00416667;0;444444444444;45;6;0;0;0;1;0;12;;1;0
13044502;01;891.98749653;0;707.375;4;411411444444;29;1;0;0;0;1;0;8;;1;1
13044505;01;1349.9060772;0;496.00416667;0;444444444444;45;2;0;0;0;0;1;12;;1;0
13044512;01;296.88370005;1;450.215;2;444114444444;36;2;0;0;1;0;0;10;;1;0
13044532;02;180.34558387;1;431;4;144422211122;36;0;0;0;1;0;0;3;;1;0
13044611;01;524.2573712;0;1836.7777778;3;444444444111;35;1;0;1;0;0;0;9;;0;0
13044631;01;708.27951865;0;1001.0833333;0.1300398869;444444444444;60;2;1;0;0;0;0;12;;0;0
13044690;01;723.2338617;0;1041.3;2;411444444444;41;0;0;0;0;1;0;10;;0;0
13044692;01;1063.8716253;0;586;11;111111111114;44;0;1;0;0;0;0;1;;0;0
13044696;02;6532.3611973;1;554;5;422222211111;32;0;1;0;0;0;0;1;;1;0
13044704;01;535.84605187;0;497.15909091;0;844444444444;60;4;0;0;0;1;0;11;;1;0
13044708;01;715.21179173;0;1586;1;144444444999;32;2;0;1;0;0;0;8;;1;0
13044716;02;662.36555936;0;1190.875;4;444444411141;42;2;0;0;0;1;0;8;;0;0
