"proba_ass";"ident";"noi";"wpela15"
0.2064;"13019955";"1";492.12041093
0.5092;"13020005";"1";568.75818385
0.8876;"13020030";"1";808.55999789
0.9832;"13020114";"1";524.64076195
0.5884;"13020151";"1";584.34208226
0.0064;"13020152";"1";542.98982003
0.0708;"13020222";"2";474.80254378
0.0252;"13020263";"1";789.47261171
0.154;"13020270";"2";416.81282983
0.0072;"13020290";"1";823.28466618
0.0628;"13020313";"1";687.89303406
0.0872;"13020320";"1";474.95333447
0.2268;"13020341";"1";1093.4890709
0.03;"13020346";"1";752.39553841
0.0588;"13020393";"2";331.34021177
0.0096;"13020400";"2";336.38700661
0.35;"13020457";"1";583.27108783
0.2196;"13020501";"1";742.09344616
0.2464;"13020527";"4";837.31369082
0.006;"13020565";"1";169.79736642
0.102;"13020606";"1";427.89016349
0.5004;"13020633";"1";660.04991753
0.0268;"13020652";"1";461.7826605
0.0304;"13020690";"2";559.21132019
0.1028;"13020699";"1";1782.3685405
0.3876;"13020707";"2";264.32087592
0.0308;"13020712";"1";186.12604671
0.0024;"13020758";"2";498.26349132
0.3028;"13020915";"1";490.46365604
0.2772;"13020934";"1";488.07798589
0.1436;"13020937";"1";1228.527226
0.0144;"13021012";"1";368.51433199
0.1212;"13021071";"1";647.64518937
0.0024;"13021108";"1";961.71540082
0.0136;"13021269";"1";462.91184501
0.0732;"13021269";"2";462.91184501
0.0104;"13021336";"1";887.07579497
0.2092;"13021346";"2";383.37471785
0.042;"13021358";"3";306.10192189
0.7576;"13021372";"1";599.93767071
0.1592;"13021379";"1";389.91286543
0.0564;"13021398";"1";920.01482405
0.9108;"13021433";"1";1113.50705
0.788;"13021439";"1";569.99227957
0.0044;"13021441";"2";718.30311791
0.1472;"13021530";"1";339.99579979
0.0836;"13021549";"1";693.61346929
0.0804;"13021549";"2";693.61346929
0.0244;"13021591";"1";392.47992729
0.0956;"13021617";"1";589.53866964
0.0092;"13021679";"1";254.96850658
0.0236;"13021679";"2";254.96850658
0.5688;"13021694";"2";489.69730287
0.0012;"13021696";"1";331.51860525
0.4456;"13021744";"1";547.13185205
0.0108;"13021772";"1";677.54771477
0.0348;"13021786";"1";478.87332955
0.0088;"13021818";"1";4246.9715221
0.0336;"13021820";"1";956.74668459
0.9116;"13021850";"1";442.24495516
0.0596;"13021863";"1";737.20676035
0.0828;"13021907";"1";191.74705937
0.0868;"13021924";"1";418.76986461
0.4764;"13021928";"1";531.18441518
0.0108;"13021938";"1";699.92428882
0.2376;"13021975";"2";1352.0931357
0.008;"13021987";"1";632.08169899
0.0084;"13022002";"1";684.70240977
0.0572;"13022011";"2";513.24752184
0.0216;"13022019";"1";1102.3032546
0.0104;"13022033";"1";551.60217052
0.0956;"13022051";"1";970.24799607
0.066;"13022053";"2";734.38296913
0.2552;"13022054";"1";427.37867056
0.1708;"13022073";"2";628.63250848
0.2832;"13022147";"1";1070.9441108
0;"13022193";"1";768.19302605
0.7144;"13022202";"1";1078.3296235
0;"13022229";"3";458.80197211
0.0444;"13022343";"1";692.71511556
0.0524;"13022397";"1";419.08688465
0.4616;"13022410";"1";502.71740688
0.1292;"13022444";"1";643.78902284
0.1236;"13022459";"1";477.01999665
0.9868;"13022463";"1";594.88650012
0.0076;"13022475";"1";583.34611423
0.0936;"13022531";"1";380.20255867
0.044;"13022554";"1";738.04258891
0.1528;"13022571";"2";701.16063162
0.1652;"13022580";"1";755.87281769
0.0048;"13022582";"1";329.91151397
0.1288;"13022587";"1";473.59029162
0.2388;"13022618";"1";403.37600543
0.4088;"13022645";"1";573.14165962
0.1444;"13022696";"2";350.02331967
0.11;"13022700";"1";513.11447401
0.1956;"13022700";"2";513.11447401
0.396;"13022728";"1";674.31768109
0.0396;"13022754";"1";657.37728074
0.2184;"13022779";"1";637.62658357
0.2028;"13022779";"2";637.62658357
0.6196;"13022788";"1";630.2671563
0.364;"13022838";"2";440.05088189
0.0196;"13022839";"2";564.78624177
0.0252;"13022872";"1";484.49997398
0.0684;"13022910";"1";549.46316842
0.2468;"13022954";"1";576.71045409
0.0272;"13023029";"1";560.446417
0.2856;"13023036";"1";998.99525914
0.0184;"13023098";"1";796.77700667
0.102;"13023151";"1";418.96243085
0.0624;"13023174";"1";597.69249934
0.0096;"13023174";"2";597.69249934
0.346;"13023255";"1";1345.0933771
0.1504;"13023268";"1";478.23348072
0.024;"13023337";"1";700.41292076
0.6732;"13023339";"1";737.66933556
0.1356;"13023364";"2";419.69749669
0.9848;"13023371";"1";666.72802318
0.0036;"13023400";"6";297.20638412
0.4564;"13023437";"1";445.31183226
0.458;"13023438";"1";286.17056329
0.3548;"13023464";"1";801.00453495
0.0416;"13023491";"2";1558.1373537
0.0328;"13023531";"1";462.19295107
0.004;"13023558";"1";790.05945237
0.0572;"13023581";"1";567.97825106
0.1184;"13023581";"2";567.97825106
0.0136;"13023595";"1";800.50559325
0.3232;"13023602";"1";603.71513
0.0404;"13023610";"1";300.01611807
0.6536;"13023648";"1";1103.2675946
0.04;"13023704";"2";785.36729629
0.1244;"13023726";"1";535.83582134
0.218;"13023747";"1";376.94853112
0.0828;"13023756";"1";388.93993789
0.09;"13023796";"2";766.86288278
0.466;"13023816";"1";642.05429953
0.3444;"13023832";"1";450.88418677
0.5548;"13023902";"1";403.70105238
0.016;"13023959";"1";1730.5902876
0.0036;"13023959";"2";1730.5902876
0.3544;"13024056";"1";492.24052996
0.9084;"13024065";"1";398.13798142
0.1092;"13024072";"1";795.57802032
0.0396;"13024077";"1";671.99452775
0.004;"13024156";"1";546.78946201
0.332;"13024174";"1";553.50558375
0.094;"13024194";"1";599.21421226
0.0304;"13024251";"1";890.62107874
0.4;"13024298";"1";218.66760894
0.9956;"13024323";"1";862.77471937
0.0348;"13024364";"1";363.91035153
4e-04;"13024373";"1";647.32074086
0.0672;"13024374";"1";805.7346686
0.414;"13024438";"1";512.1452466
0.1004;"13024482";"2";949.24650045
0.6332;"13024483";"1";980.60283298
0.006;"13024493";"1";753.01708528
0.0036;"13024497";"1";249.96562425
0.048;"13024584";"1";1034.7240528
0.0128;"13024585";"3";259.18415373
0.0204;"13024612";"1";682.72600588
0.0028;"13024620";"1";410.61691593
0.01;"13024630";"2";589.83562736
0.1416;"13024634";"1";225.53683011
0.0148;"13024634";"2";225.53683011
0.0104;"13024686";"2";328.43937299
0.0228;"13024701";"1";1013.9280568
0.0328;"13024708";"1";1921.5207086
0.2588;"13024718";"1";495.12348354
0.0144;"13024718";"2";495.12348354
0.0396;"13024732";"1";882.39728094
0.004;"13024732";"2";882.39728094
0.1128;"13024764";"1";758.74577703
0.6904;"13024779";"1";1628.5939573
0.2816;"13024779";"2";1628.5939573
0;"13024793";"1";668.80785679
0.0396;"13024859";"2";1004.4255341
0.9908;"13024919";"1";472.50931698
0.854;"13024969";"1";983.14417191
0.4328;"13024984";"1";602.75706391
0.5816;"13024993";"2";268.04400734
0.9892;"13025031";"1";465.97076131
0.246;"13025036";"2";519.21301391
0.0396;"13025069";"1";510.3044404
0.0756;"13025282";"1";812.32986101
0.026;"13025282";"2";812.32986101
0.4572;"13025284";"2";783.47155487
0.2036;"13025417";"2";466.60407084
0.0076;"13025476";"1";988.89550378
0.4492;"13025489";"1";496.62060404
0.8168;"13025547";"1";2143.8629848
0.0048;"13025627";"2";403.41639427
0.0028;"13025638";"1";835.15462103
0.4968;"13025664";"1";257.9558404
0.6156;"13025678";"1";696.51713412
0.0044;"13025705";"1";817.17709978
0.118;"13025712";"1";702.70378606
0.5456;"13025759";"1";360.17811689
0.0112;"13025766";"1";343.70405534
0.1496;"13025822";"2";285.61056604
0.6468;"13025860";"2";553.42921206
0.2924;"13025919";"1";550.27220822
0;"13025922";"1";563.34543731
0.0076;"13025922";"2";563.34543731
0.05;"13026062";"4";464.76590647
0.0876;"13026075";"2";426.62015327
0.6252;"13026087";"2";523.30719798
0.0528;"13026106";"1";857.30657281
0.0676;"13026140";"1";496.67860842
0.2696;"13026157";"1";646.38223109
0.4812;"13026173";"1";707.21029577
0.1004;"13026177";"1";544.67909337
0.0748;"13026201";"1";605.31084156
0.958;"13026202";"1";1334.397671
0.032;"13026249";"1";319.75597211
0.1172;"13026264";"1";490.50907731
0.5768;"13026265";"2";704.08633186
0.008;"13026328";"2";422.01563776
0.924;"13026347";"1";393.81275626
0.454;"13026347";"2";393.81275626
0.1016;"13026363";"1";396.30773344
0.0452;"13026363";"2";396.30773344
0.5448;"13026450";"2";1392.7093771
0.5612;"13026459";"1";410.37608858
0.0928;"13026488";"1";1049.3919454
0.1812;"13026490";"1";857.53647093
0.144;"13026490";"2";857.53647093
0.3388;"13026506";"1";453.56914436
0.0024;"13026508";"1";577.25580356
0.0892;"13026519";"4";3108.6521889
0.0212;"13026519";"5";3108.6521889
0.7092;"13026545";"1";592.28062257
0.5792;"13026577";"2";435.11885453
0.1732;"13026586";"2";714.15232458
0.3584;"13026601";"1";505.21545844
0.386;"13026627";"1";1303.658419
0.4848;"13026634";"1";916.40100289
0.032;"13026636";"1";665.46674031
0.0024;"13026637";"1";796.03232138
0.1888;"13026650";"1";642.28470185
0.0856;"13026651";"1";569.47157433
0.074;"13026665";"2";346.18366155
8e-04;"13026686";"1";389.59857792
0.0276;"13026710";"2";818.67812657
0.1368;"13026727";"2";633.27661487
0.272;"13026764";"1";583.18631086
0.0044;"13026778";"1";243.71410991
0.0536;"13026821";"2";497.36312648
0.2584;"13026974";"1";285.7094539
0.0668;"13026993";"1";231.38169954
0.5664;"13026998";"1";550.6490565
0.0392;"13027001";"2";674.22862534
0.0592;"13027073";"1";986.39165863
0.1688;"13027112";"1";1329.1524447
0.0532;"13027113";"1";396.83905518
0.0412;"13027121";"1";337.94557235
0.1076;"13027165";"1";1013.4948826
0.0408;"13027184";"1";345.89036976
0.5512;"13027192";"1";433.3616733
0.8152;"13027284";"2";423.82087442
0.086;"13027285";"1";444.51417702
0.2484;"13027302";"2";570.53944063
0.3548;"13027370";"1";659.00650741
0.4636;"13027406";"1";405.0369977
0.1984;"13027409";"1";495.82531618
0.1016;"13027451";"1";317.41809457
0.0048;"13027465";"1";1125.9872978
0.0116;"13027490";"1";301.61211311
0.7748;"13027514";"2";488.47364949
0.0052;"13027518";"1";284.72137802
0.064;"13027594";"1";349.80605543
0.1568;"13027594";"2";349.80605543
0.8192;"13027609";"1";843.41759469
0.0096;"13027636";"3";423.27708318
0.414;"13027734";"1";936.20811488
0.0224;"13027759";"1";372.69582246
0.0684;"13027801";"2";378.60178548
0.0424;"13027809";"1";629.27100763
0.0024;"13027811";"2";448.48275175
0.74;"13027920";"2";272.13493452
0.0048;"13027948";"1";625.38381587
0.0028;"13027950";"1";644.95779826
0.1952;"13027950";"2";644.95779826
0.4324;"13028023";"2";265.2723693
0.0024;"13028028";"1";816.04549372
0.1408;"13028072";"1";693.61282611
0.0836;"13028072";"2";693.61282611
0.3808;"13028095";"1";409.99779358
0.9288;"13028108";"1";468.14314541
0.3772;"13028108";"2";468.14314541
0.9968;"13028109";"1";809.80364431
0.0792;"13028215";"1";307.54088863
0.2804;"13028232";"1";381.10489693
0.4304;"13028238";"4";639.73864158
0.018;"13028261";"2";1087.6892233
0.3;"13028351";"1";618.62582939
0.0112;"13028352";"1";929.78944089
0.0184;"13028444";"1";661.23423873
0.2976;"13028451";"2";735.94544908
0.9676;"13028500";"1";828.21273146
0.2924;"13028578";"1";722.95146994
0.2772;"13028597";"1";624.46758682
0.0388;"13028618";"1";429.78590095
0.42;"13028713";"1";506.99372662
0.2564;"13028731";"1";517.05932253
0.4788;"13028733";"1";694.25076476
0.0084;"13028744";"1";913.11976817
0.6884;"13028832";"1";303.93633541
0.5712;"13028832";"2";303.93633541
0.8056;"13028842";"1";583.93366516
0.9608;"13028894";"1";510.64752867
0.0152;"13028989";"2";421.04316635
0.3068;"13029003";"1";924.4167044
0.5184;"13029052";"1";2000.5786878
0.9208;"13029067";"1";808.04195906
0.3312;"13029087";"1";627.7903094
0.0172;"13029151";"1";511.87276064
0.6968;"13029199";"1";790.46925969
0.1648;"13029316";"1";752.42533495
0.3884;"13029319";"1";765.11495434
0.0348;"13029320";"1";247.55295725
0.04;"13029342";"1";519.09231582
0.0556;"13029394";"1";741.66048901
0.0472;"13029413";"1";382.68144671
0.3696;"13029428";"1";732.23037998
0.426;"13029449";"1";809.42067113
0.2536;"13029461";"1";1520.8270739
0.0464;"13029468";"1";619.19732455
0.2964;"13029472";"1";810.05200009
0.0156;"13029478";"1";482.19565447
0.0288;"13029506";"1";645.31735153
0.0716;"13029506";"2";645.31735153
0.0292;"13029543";"1";382.90483601
0.2388;"13029630";"1";667.5215745
0.9604;"13029647";"1";956.95552221
0.3628;"13029728";"2";382.09836386
0.5688;"13029800";"1";647.16307137
0.0536;"13029847";"1";509.85048113
0.1488;"13029851";"1";471.31274954
0.0356;"13029887";"2";438.26380917
0.0232;"13029939";"2";360.04958691
0.0072;"13029943";"1";497.90676227
0.9704;"13029969";"1";754.87802126
0.166;"13029978";"2";710.89746707
0.158;"13030005";"1";372.44902573
0.2032;"13030006";"1";961.72907802
0.3848;"13030043";"1";621.88837315
0.3384;"13030083";"1";952.1962716
0.1088;"13030091";"1";773.51414647
0.4352;"13030105";"1";1368.5100678
0.2092;"13030267";"1";636.80223614
0.1608;"13030269";"1";962.811739
0.9956;"13030364";"2";1456.6175403
0.0228;"13030380";"2";1627.0472217
0.1132;"13030410";"1";1122.2938693
0.0464;"13030462";"1";569.37433506
0.1232;"13030519";"2";624.39506971
0.0564;"13030550";"2";484.54848285
0.2204;"13030574";"1";394.79636814
0.4028;"13030599";"1";542.87153963
0.0572;"13030620";"1";267.84480828
0.6096;"13030651";"1";1225.7605449
0.0512;"13030652";"5";670.33491847
0.87;"13030654";"1";877.34775016
0.024;"13030675";"1";1648.7561522
0.2888;"13030726";"1";526.12215572
0.0224;"13030868";"1";1044.3224596
0.1628;"13030895";"1";1012.2759433
0.0172;"13030895";"2";1012.2759433
0.1224;"13030913";"1";78.78070935
0.0084;"13030920";"1";589.59372538
0.3972;"13030937";"1";637.75438589
0.5676;"13030967";"2";638.54482736
0.304;"13030992";"1";663.1482985
0.2092;"13030993";"1";686.43615283
0.0052;"13031016";"1";466.92428681
0.046;"13031018";"1";295.60562601
0.138;"13031042";"1";521.08558416
0.3848;"13031044";"1";413.70021723
0.01;"13031062";"1";734.50518158
0.4132;"13031092";"3";2167.4244147
0.0712;"13031092";"4";2167.4244147
0.0156;"13031101";"1";744.46945982
0.1176;"13031122";"1";561.4955991
0.0496;"13031123";"1";685.84260721
0.9704;"13031145";"1";550.18345519
0.148;"13031150";"1";609.1364248
0.12;"13031166";"1";483.1633763
0.1412;"13031166";"2";483.1633763
0.2172;"13031178";"1";881.74705744
0.0952;"13031198";"1";1062.8486782
0.0032;"13031246";"1";635.99733033
0.0056;"13031265";"1";393.74196477
0.0152;"13031354";"1";553.96169131
0.0024;"13031406";"1";556.80945948
0.0144;"13031415";"1";1190.170424
0.0236;"13031435";"1";144.74144762
0.018;"13031439";"1";881.65825794
0.4752;"13031524";"1";510.32896006
0.0584;"13031602";"1";665.19376063
0.1492;"13031602";"2";665.19376063
0.4968;"13031675";"2";749.32773304
0.1172;"13031717";"1";848.95330087
0.0212;"13031759";"1";1453.6213539
0.0152;"13031778";"1";856.89361701
0.002;"13031791";"1";1581.2738489
0.7792;"13031885";"1";544.29476864
0.5044;"13031989";"1";626.88207334
0.102;"13031993";"1";532.20148773
0.5668;"13032076";"1";550.52432017
0.306;"13032087";"1";607.49634186
0.3496;"13032159";"1";690.11295192
0.182;"13032169";"1";637.11201588
0.98;"13032173";"1";712.9525513
0.0512;"13032325";"1";727.15083111
0.144;"13032345";"1";478.81795371
0.1144;"13032363";"1";451.27540495
0.0012;"13032385";"1";920.959484
0.5452;"13032463";"1";510.54230562
0.1288;"13032476";"1";128.80492542
1;"13032521";"1";663.61659249
0.0448;"13032526";"1";414.71478713
0.5508;"13032534";"1";407.08863698
0.05;"13032536";"2";436.03835651
0.1136;"13032543";"2";357.54601767
0.9848;"13032640";"1";557.17248154
0.1216;"13032649";"1";545.42588939
0.2024;"13032694";"1";440.81664136
0.0404;"13032831";"1";684.16544017
0.0652;"13032836";"1";773.34099711
0.4864;"13032913";"1";404.141854
0.0736;"13033009";"1";534.87115815
0.0328;"13033038";"1";962.64623489
0.3204;"13033048";"2";2293.6753116
0.2824;"13033078";"1";719.11894673
0.08;"13033115";"1";1034.0312287
0.434;"13033142";"1";538.5472413
0.0584;"13033142";"2";538.5472413
0.1044;"13033225";"1";663.044166
0.0032;"13033231";"1";304.42002942
0.0264;"13033231";"2";304.42002942
0.1048;"13033270";"1";380.5924781
0.004;"13033295";"1";733.72321417
0.1648;"13033403";"2";1363.5146376
0.1448;"13033427";"2";868.52218546
0.4404;"13033468";"2";296.5576959
0.05;"13033536";"1";371.61396698
0.0904;"13033536";"2";371.61396698
0.1016;"13033550";"1";881.6885619
0.2092;"13033561";"1";602.54029827
0.0572;"13033627";"2";336.07468128
0.014;"13033632";"1";455.18448086
0.0284;"13033695";"1";574.80679804
0.0276;"13033700";"1";505.67162752
0.0164;"13033732";"2";1317.9255858
0.122;"13033744";"1";676.81448564
0.136;"13033760";"1";1637.4540793
0.0192;"13033761";"2";623.99889726
0.2656;"13033768";"2";594.52745298
0.0976;"13033776";"1";681.89449439
0.0364;"13033795";"1";783.41872176
0.4868;"13033800";"1";845.38777397
0.9124;"13033802";"1";233.74569966
0.1668;"13033802";"2";233.74569966
0.28;"13033809";"1";603.80079412
0.002;"13033812";"1";884.25654665
0.0116;"13033812";"2";884.25654665
0.0264;"13033842";"1";590.52227844
0.502;"13033861";"1";257.65398557
0.0556;"13033943";"3";639.1187734
0.0584;"13033951";"2";228.19321428
0.6184;"13034047";"1";609.90979941
0.926;"13034061";"1";590.57750885
0.0076;"13034068";"1";639.68751396
0.0348;"13034075";"1";687.26145171
0.0636;"13034090";"1";529.5867955
0.494;"13034095";"1";368.53512587
0.0628;"13034111";"1";379.06612476
0.2896;"13034169";"1";715.95132633
0.1596;"13034187";"2";680.76476566
0.9148;"13034283";"1";400.11113764
0.0872;"13034285";"1";1570.3599064
0.982;"13034287";"1";566.4105586
0.3364;"13034290";"1";569.05905206
0.0568;"13034300";"1";1401.5617985
0.022;"13034302";"2";738.22227381
0.1072;"13034329";"1";418.96084427
0.4548;"13034342";"1";552.1154815
0.0336;"13034347";"2";354.39697558
0.4568;"13034387";"1";885.75887808
0.1048;"13034397";"1";589.04149763
0.274;"13034404";"1";1277.2091465
0.0312;"13034474";"1";461.11989828
0.0552;"13034492";"1";473.09082216
0.482;"13034508";"2";563.52772655
0.5124;"13034567";"1";383.52217191
0.0264;"13034572";"2";481.13149221
0.0268;"13034592";"1";862.36573962
0.2356;"13034613";"1";466.70848182
0.0824;"13034653";"1";539.66921093
0.5832;"13034654";"1";631.22805241
0.0576;"13034689";"1";948.50579009
0.058;"13034706";"1";952.70208647
0.2036;"13034709";"1";1035.6344955
0.0152;"13034738";"1";363.39671228
0.356;"13034805";"1";573.68254348
0.0164;"13034834";"1";727.77658694
0.1128;"13034835";"1";412.5458697
0.0052;"13034923";"1";496.00533476
0.018;"13034939";"1";504.30475057
0.8576;"13034947";"1";546.63866907
0.1784;"13035005";"1";419.85694491
0.0324;"13035021";"2";499.51836332
0.0404;"13035045";"2";783.80326929
0.154;"13035208";"1";271.09781511
0.0108;"13035228";"1";1050.7372861
0.2648;"13035236";"1";456.89010411
0.1028;"13035249";"1";6469.3052016
0.0052;"13035260";"1";437.03101559
0.03;"13035286";"1";562.65820626
0.1184;"13035294";"1";911.67135772
0.0076;"13035329";"1";514.2841395
0.0116;"13035374";"1";491.34493387
0.1508;"13035383";"1";179.31470145
0.9896;"13035391";"1";470.29454967
0.29;"13035427";"1";391.68296199
0.0304;"13035427";"2";391.68296199
0.0464;"13035472";"1";448.79893932
0.9936;"13035479";"1";398.29944428
0.1204;"13035484";"1";857.10900077
0.0892;"13035624";"1";640.4177203
0.6036;"13035624";"2";640.4177203
0.0064;"13035652";"2";752.79043175
0.0436;"13035659";"1";1088.4158414
0.0696;"13035660";"2";1613.6703664
0.0404;"13035675";"1";1461.8988179
0.3892;"13035677";"2";541.59726065
0.2464;"13035678";"1";810.68830145
0.9772;"13035683";"1";414.758947
0.0412;"13035687";"1";634.63716435
0.1084;"13035707";"1";885.26179575
0.0724;"13035749";"1";1334.0223219
0.9392;"13035794";"1";658.33175328
0.1444;"13035818";"1";714.173449
0.496;"13035821";"1";549.0500413
0.0184;"13035837";"1";903.34326509
0.0344;"13035865";"1";480.16470212
0.056;"13035914";"2";1253.0912193
0.0116;"13035918";"2";761.75996617
0.0216;"13035949";"1";764.43830301
0.0232;"13036038";"1";649.00329256
0.0304;"13036126";"1";195.41362712
0.0276;"13036135";"2";355.64397943
0.0152;"13036152";"1";715.49237197
0.5128;"13036233";"1";283.48929681
0.0704;"13036238";"1";682.5828422
0.0572;"13036295";"1";801.39260078
0.0704;"13036297";"1";781.04710646
0.8656;"13036316";"1";658.05869548
0.3096;"13036355";"1";426.64710715
0.0324;"13036400";"1";634.81743767
0.0056;"13036403";"1";719.97644865
0.0164;"13036403";"2";719.97644865
0.0036;"13036404";"2";745.75609639
0.0136;"13036455";"2";782.09051408
8e-04;"13036466";"2";855.46610225
0.0748;"13036501";"1";836.7786643
0.8728;"13036511";"2";659.75958464
0.012;"13036582";"2";503.36797974
0.1108;"13036604";"1";522.7360413
0.5772;"13036662";"1";504.26318134
0.7672;"13036748";"1";948.34240482
0.984;"13036777";"1";704.7248349
0.18;"13036884";"1";1622.9667601
0.006;"13036917";"2";769.11554448
0.3176;"13036922";"2";535.52816627
0.996;"13036935";"1";1049.3480401
0.2916;"13036980";"1";414.87502005
0.1776;"13036997";"2";391.61160464
0.2244;"13037023";"1";450.81973144
0.0392;"13037047";"1";603.30437428
0.4724;"13037054";"1";657.06849833
0.1536;"13037091";"1";874.98560953
0.812;"13037108";"1";730.5476019
8e-04;"13037129";"2";512.68379451
0.028;"13037154";"1";914.69401982
0.0048;"13037157";"1";672.30567891
0.1968;"13037167";"1";484.30103889
0.6088;"13037188";"1";579.70282405
0.2496;"13037242";"2";839.24367188
0.028;"13037253";"2";844.86598587
0.3344;"13037276";"1";756.335285
0.01;"13037314";"2";505.29253379
0.0448;"13037316";"2";794.62458591
0.1992;"13037335";"1";908.82314531
0.0636;"13037347";"2";516.5369443
0.236;"13037355";"2";1038.9480183
0.0096;"13037412";"1";628.51747655
0.1768;"13037460";"1";712.9667834
0.4756;"13037484";"2";604.31668355
0.0292;"13037577";"1";536.6854662
0.3968;"13037581";"1";463.37294913
0.0064;"13037613";"1";375.74923234
0.0296;"13037625";"1";736.85973436
0.0124;"13037625";"2";736.85973436
0.0384;"13037635";"1";866.28579177
0.0936;"13037664";"1";710.68936416
0.0552;"13037705";"1";339.61567098
0.01;"13037705";"2";339.61567098
0.0012;"13037706";"1";661.762116
0.8456;"13037756";"1";673.18341384
0.0332;"13037779";"1";659.88176183
0.0164;"13037820";"1";786.957747
0.0144;"13037820";"2";786.957747
0.3848;"13037825";"2";303.36076259
0.05;"13037864";"2";290.06101718
0.2208;"13037894";"1";965.20683526
0.0616;"13037902";"1";726.90900531
0.9876;"13037924";"1";592.57099821
0.0556;"13037933";"2";394.35393425
0.4956;"13037975";"1";878.11759356
0.0244;"13037975";"2";878.11759356
0.2672;"13038017";"1";734.58871799
0.0156;"13038029";"1";435.17000805
0.0496;"13038029";"2";435.17000805
0.678;"13038048";"1";161.530313
0.1784;"13038051";"1";641.29942453
0.0772;"13038060";"1";814.9042372
0.2128;"13038170";"1";749.36174508
0.4908;"13038191";"1";323.72628468
0.0256;"13038191";"2";323.72628468
0.198;"13038200";"1";491.86473384
0.8244;"13038211";"1";746.73328046
0.6576;"13038211";"2";746.73328046
0.0248;"13038246";"1";870.3053308
0.0312;"13038327";"1";495.66772714
0.1724;"13038332";"1";230.12005176
0.9792;"13038392";"1";964.84385359
0.1436;"13038398";"1";623.99143828
0.0464;"13038409";"2";343.33553112
0.414;"13038437";"1";325.95616968
0.1072;"13038535";"1";660.81277298
0.1352;"13038567";"2";460.45899867
0.1352;"13038567";"2";460.45899867
0.0116;"13038594";"1";532.54267606
0.006;"13038619";"1";444.16075897
0.0248;"13038736";"1";1188.3657538
0.3432;"13038860";"1";769.1592657
0.0056;"13038861";"2";634.57167767
0.4364;"13038922";"1";599.06389908
0.9496;"13038937";"1";575.39632862
0.2428;"13038971";"1";615.308147
0.0508;"13038991";"1";1091.7969956
0.1236;"13039073";"1";434.79378221
0.0172;"13039108";"2";465.9388207
0.2068;"13039147";"1";432.66252825
0.3228;"13039206";"1";381.83797912
0.0996;"13039245";"1";545.67570251
0.1068;"13039308";"1";710.54040964
0.0796;"13039339";"1";448.20581048
0.944;"13039360";"2";215.96611478
0.0064;"13039392";"2";657.08433576
0.2532;"13039437";"1";360.00793807
0.038;"13039440";"1";474.31391272
0.0024;"13039445";"1";524.15129507
0.0128;"13039446";"1";543.94308304
0.0256;"13039446";"2";543.94308304
0.2488;"13039461";"1";523.56379726
0.2476;"13039467";"2";563.43046369
0.0016;"13039473";"1";643.73681461
0.0172;"13039506";"1";545.21826141
0.8952;"13039533";"1";744.76779703
0.9444;"13039600";"3";867.66683945
0.068;"13039643";"2";592.41595091
0.1028;"13039697";"2";544.11516194
0.9812;"13039964";"1";569.43585542
0.0056;"13039979";"1";320.17844987
0.7768;"13039999";"1";798.8981816
0.3528;"13040004";"1";627.79347178
0.0092;"13040006";"1";632.26746162
0.4784;"13040014";"1";625.21920327
0.3672;"13040068";"2";796.66031617
0.0516;"13040072";"1";632.54788288
0.3056;"13040086";"1";475.58587571
0.7012;"13040086";"2";475.58587571
4e-04;"13040125";"1";5140.3064553
0.0412;"13040140";"1";717.20424535
0.3412;"13040142";"2";812.72258462
0.0396;"13040144";"1";485.73535769
0.012;"13040206";"1";466.21573903
0.1692;"13040221";"1";444.82014898
0.018;"13040222";"1";453.0368571
0.942;"13040250";"1";860.69634047
0.0164;"13040284";"1";1055.2012839
0.014;"13040286";"1";924.12965581
0.528;"13040309";"1";472.55687026
0.0084;"13040341";"1";1162.8144572
0.0348;"13040360";"1";525.71261845
8e-04;"13040449";"1";385.88899242
0.0476;"13040462";"1";979.03639294
0.284;"13040478";"1";1014.2570165
0.3464;"13040494";"1";295.66257426
0.0208;"13040502";"1";644.95049422
0.0092;"13040502";"2";644.95049422
0.1104;"13040563";"1";655.59811352
0.006;"13040565";"2";931.79956798
0.1768;"13040606";"1";282.02348737
8e-04;"13040802";"1";443.47255594
0.0048;"13040805";"1";853.35932512
0.0476;"13040841";"1";878.85105896
0.448;"13040884";"1";468.86410016
0.3792;"13040984";"1";526.90032616
0.016;"13040999";"2";885.76580133
0.002;"13041006";"1";818.91065888
0.0448;"13041012";"1";552.39111162
0.0532;"13041012";"2";552.39111162
0.0344;"13041019";"2";839.77387903
0.026;"13041089";"1";314.68734701
0.1768;"13041096";"1";690.1462028
0.3048;"13041096";"2";690.1462028
0.9788;"13041103";"1";636.38939511
0.224;"13041106";"3";1007.7068053
0.8072;"13041117";"2";595.60931037
0.0724;"13041160";"2";482.57060527
0.0056;"13041180";"1";1519.2677671
0.1512;"13041182";"2";155.44802217
0.202;"13041198";"1";482.68637324
0.1992;"13041227";"2";501.06743332
0.5468;"13041240";"1";176.04945084
0.41;"13041299";"2";937.65593281
0.1112;"13041308";"1";377.56853964
0.5776;"13041308";"2";377.56853964
0.01;"13041333";"1";669.54969618
0.1108;"13041395";"1";503.03189912
0.1188;"13041466";"1";577.68461512
0.1604;"13041466";"2";577.68461512
0.1212;"13041500";"1";1252.5700546
0.0016;"13041507";"1";1001.5032005
