ident;noi;wpela17;chom_mens;cal0;couple;age;age2;duree_ss_emploi;pas_diplome;nbmois_cho;nbmois_sal;ass;sexe;moins_30;entre_30_50;entre_50_65;AG;chemin_ass;nbmoischo_ant
15027035;02;797.64588433;74.666666667;444444444444;1;43;1849;2;0;12;0;;0;0;1;0;43;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
15027058;01;533.69544064;814.5;111111144111;0;49;2401;0;0;2;10;;0;0;1;0;49;Z:/Ines-dev\pgm\2imputations\imputation ASS;1
15027059;01;599.15420767;1127.3636364;144444444444;1;39;1521;2;0;11;1;0;1;0;1;0;39;Z:/Ines-dev\pgm\2imputations\imputation ASS;11
15027068;01;1676.8884883;1385.25;444444444444;0;27;729;2;0;12;0;;0;1;0;0;27;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
15027075;01;310.95843936;612;444444444444;1;33;1089;2;0;12;12;;0;0;1;0;33;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15027088;01;235.22102713;55.5;844444444188;1;46;2116;6;1;8;1;;0;0;1;0;46;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15027089;02;816.4269291;2226;944111111111;1;36;1296;1;1;2;9;;0;0;1;0;36;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15027107;01;341.75040104;1032.2727273;144444444444;1;30;900;2;0;11;1;0;0;0;1;0;30;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
15027115;05;827.28309083;502.45454545;444444444441;1;39;1521;0;1;11;1;0;1;0;1;0;39;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
15027122;02;562.81802795;901;411111111111;1;53;2809;0;0;1;11;;0;0;0;1;53;Z:/Ines-dev\pgm\2imputations\imputation ASS;8
15027142;02;631.32177268;396;444888888888;1;48;2304;4;1;3;0;;0;0;1;0;48;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15027148;01;681.06227664;1498.3333333;111111111444;1;56;3136;0;0;3;9;;0;0;0;1;56;Z:/Ines-dev\pgm\2imputations\imputation ASS;18
15027163;02;275.66593006;2983;111111111114;1;47;2209;0;0;1;11;;0;0;1;0;47;Z:/Ines-dev\pgm\2imputations\imputation ASS;18
15027164;01;809.83162423;778;444441111111;0;39;1521;0;0;5;6.6779949023;;1;0;1;0;39;Z:/Ines-dev\pgm\2imputations\imputation ASS;3
15027165;03;534.40284387;354;444111111144;0;25;625;0;1;5;1.6423595096;0;0;1;0;0;25;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15027167;01;563.62183536;472.16666667;444444444444;0;55;3025;4;0;12;0;1;1;0;0;1;55;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15027170;01;560.72080945;959;444111114141;1;55;3025;1;0;5;7;;0;0;0;1;55;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
15027183;01;404.04518388;197.66666667;411141411444;0;29;841;2;0;6;4.5709430756;;1;1;0;0;29;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
15027188;01;1160.7920905;334;444441111111;0;49;2401;0;0;5;0.5470566816;;1;0;1;0;49;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
15027209;01;447.7823055;571.2;114444444444;1;53;2809;3;0;10;2;;1;0;0;1;53;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15027210;01;394.43979802;507.2;111144414411;0;31;961;0;0;5;3.7269086054;;0;0;1;0;31;Z:/Ines-dev\pgm\2imputations\imputation ASS;4
15027214;01;1825.5370132;1470.75;444444444444;0;26;676;2;0;12;0;0;1;1;0;0;26;Z:/Ines-dev\pgm\2imputations\imputation ASS;3
15027216;01;467.52784028;427.66666667;444111111111;0;53;2809;1;0;3;9;;0;0;0;1;53;Z:/Ines-dev\pgm\2imputations\imputation ASS;3
15027218;01;372.05900505;581.83333333;444444444444;1;33;1089;2;0;12;0;0;0;0;1;0;33;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15027236;02;394.73426496;559.54545455;444144444444;0;26;676;2;1;11;1;;1;1;0;0;26;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15027246;02;655.64472128;2517.2;122444411411;1;42;1764;0;0;5;5;;1;0;1;0;42;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
15027249;01;518.66025786;450.5;999999444444;1;33;1089;0;1;6;0;;1;0;1;0;33;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15027251;02;734.83449665;648.6;444444114444;1;33;1089;2;1;10;2;;1;0;1;0;33;Z:/Ines-dev\pgm\2imputations\imputation ASS;6
15027251;05;734.83449665;559.91666667;444444444444;1;26;676;2;0;12;0;;0;1;0;0;26;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
15027262;03;94.965986865;413.875;114411444444;0;32;1024;1;0;8;4;;1;0;1;0;32;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
15027264;01;853.71127354;479.25;444411111111;0;40;1600;1;1;4;8;;1;0;1;0;40;Z:/Ines-dev\pgm\2imputations\imputation ASS;6
15027273;01;306.76556956;237;441111111111;0;39;1521;1;1;2;10;;1;0;1;0;39;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15027283;01;709.8187332;763.66666667;444444111111;0;62;3844;1;1;6;6;0;1;0;0;1;62;Z:/Ines-dev\pgm\2imputations\imputation ASS;7
15027296;01;266.70249833;196.33333333;111111444444;0;29;841;4;0;6;5.0314358539;;1;1;0;0;29;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15027301;01;491.82638254;511.4;444441111111;1;53;2809;0;0;5;7;;0;0;0;1;53;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15027309;01;528.30035416;1088.75;444444444444;0;36;1296;4;0;12;0;0;1;0;1;0;36;Z:/Ines-dev\pgm\2imputations\imputation ASS;15
15027320;01;456.66971602;1124.7777778;111444444444;0;57;3249;3;0;9;1.2281102075;;0;0;0;1;57;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
15027329;01;556.209553;696;411111111144;1;49;2401;1;0;3;9;;0;0;1;0;49;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15027345;01;860.31300134;534.75;411141111441;0;30;900;0;0;4;8;;1;0;1;0;30;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
15027354;01;1420.9026098;503.58333333;444444444444;0;51;2601;2;0;12;0;;0;0;0;1;51;Z:/Ines-dev\pgm\2imputations\imputation ASS;15
15027355;01;483.14506134;292;444411111111;1;25;625;1;0;4;8;;0;1;0;0;25;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15027360;02;421.95414837;822;114444411111;1;26;676;1;0;5;7;;1;1;0;0;26;Z:/Ines-dev\pgm\2imputations\imputation ASS;1
15027392;02;770.54932638;791.88888889;444444444111;1;27;729;1;1;9;3;;0;1;0;0;27;Z:/Ines-dev\pgm\2imputations\imputation ASS;9
15027393;01;501.10898763;1728.6666667;111111113444;0;27;729;0;0;3;8;;1;1;0;0;27;Z:/Ines-dev\pgm\2imputations\imputation ASS;5
15027397;01;463.86462299;480.16666667;444444444444;0;57;3249;7;0;12;0;1;1;0;0;1;57;Z:/Ines-dev\pgm\2imputations\imputation ASS;36
15027399;02;1068.4877283;1991.6666667;444111111111;1;34;1156;1;0;3;9;;1;0;1;0;34;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
15027403;02;300.17150649;198.83333333;444444444444;1;60;3600;3;0;12;0;0;0;0;0;1;60;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15027410;01;551.86921366;542.375;111144444444;0;58;3364;3;0;8;4;;0;0;0;1;58;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15027412;01;373.15959234;1245.6;441111111444;1;35;1225;1;1;5;7;;0;0;1;0;35;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15027419;01;722.94423215;1042.6666667;114411141444;1;35;1225;2;1;6;6;;1;0;1;0;35;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
15027426;01;468.33318395;686;444444411111;1;30;900;1;1;7;5;;1;0;1;0;30;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15027429;01;501.54836835;557.33333333;411111111144;1;47;2209;2;0;3;9;;0;0;1;0;47;Z:/Ines-dev\pgm\2imputations\imputation ASS;3
15027433;01;447.29929836;481.83333333;444444444444;0;35;1225;4;0;12;0;;0;0;1;0;35;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
15027435;01;828.62337498;529.75;444444444444;0;38;1444;6;0;12;0;;1;0;1;0;38;Z:/Ines-dev\pgm\2imputations\imputation ASS;48
15027440;01;631.47733541;1501.1666667;444444444444;1;59;3481;3;0;12;0;;1;0;0;1;59;Z:/Ines-dev\pgm\2imputations\imputation ASS;18
15027451;01;698.63675885;961.91666667;444444444444;0;39;1521;3;0;12;0;;1;0;1;0;39;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15027467;01;1173.8702342;1236;111111144444;1;40;1600;0;0;5;1.1498968321;;0;0;1;0;40;Z:/Ines-dev\pgm\2imputations\imputation ASS;11
15027468;01;315.11655298;1546.2;444441111111;1;35;1225;1;0;5;7;;1;0;1;0;35;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15027470;01;506.58020884;566.75;444444444444;1;57;3249;1;0;12;12;;1;0;0;1;57;Z:/Ines-dev\pgm\2imputations\imputation ASS;19
15027480;01;700.06823862;370.75;444444444444;0;56;3136;4;1;12;12;;1;0;0;1;56;Z:/Ines-dev\pgm\2imputations\imputation ASS;36
15027496;02;590.34037511;344;888888999994;1;54;2916;2;0;1;0;;0;0;0;1;54;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15027503;01;565.32878784;1503.5;411111114441;0;48;2304;2;0;4;7.7714528462;;1;0;1;0;48;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15027510;01;585.6230204;695.2;444411444444;1;60;3600;1;0;10;2;;1;0;0;1;60;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15027521;01;698.69631697;5234;411111111111;1;41;1681;0;0;1;11;;1;0;1;0;41;Z:/Ines-dev\pgm\2imputations\imputation ASS;18
15027528;01;487.58973841;251;411111111111;0;27;729;0;0;1;11;;1;1;0;0;27;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15027561;01;811.4001522;1065.1666667;444444444444;0;58;3364;2;0;12;0;;0;0;0;1;58;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
15027581;01;624.0587983;649.25;444244444111;0;61;3721;17;0;8;3;;1;0;0;1;61;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
15027584;06;1334.06903;670.66666667;444444444444;1;38;1444;3;1;12;0;;1;0;1;0;38;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
15027605;02;925.51378123;1680;111111111144;1;45;2025;8;0;2;3.0047335842;;0;0;1;0;45;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
15027612;02;995.41375745;745.4;444111111144;1;34;1156;1;0;5;7;0;0;0;1;0;34;Z:/Ines-dev\pgm\2imputations\imputation ASS;36
15027617;02;363.81024454;547.08333333;444444444444;1;62;3844;0;0;12;0;0;0;0;0;1;62;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15027624;01;561.04686402;2037.9166667;444444444444;1;33;1089;0;0;12;0;;1;0;1;0;33;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15027625;02;484.26904131;1038;441111144444;0;26;676;1;1;7;5;;1;1;0;0;26;Z:/Ines-dev\pgm\2imputations\imputation ASS;3
15027632;01;488.404343;531.14285714;111114444444;1;26;676;2;0;7;5;;0;1;0;0;26;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15027642;01;307.76785089;1684;414141114444;0;34;1156;2;0;7;5;0;1;0;1;0;34;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15027646;01;837.84112114;1110;111111114441;0;26;676;0;0;3;8.034785775;;1;1;0;0;26;Z:/Ines-dev\pgm\2imputations\imputation ASS;4
15027656;01;469.64492341;776.16666667;444444111111;0;32;1024;0;0;6;6;;1;0;1;0;32;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15027661;01;539.96144213;3531;441111111111;1;55;3025;0;0;2;4.1413763806;;0;0;0;1;55;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15027667;01;445.30020922;52.083333333;444444444444;0;30;900;4;1;12;12;;0;0;1;0;30;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15027670;05;486.18872;1155;444441111111;0;28;784;1;0;5;7;0;0;1;0;0;28;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15027676;01;500.41413558;1657;444411111111;1;38;1444;0;0;4;8;;1;0;1;0;38;Z:/Ines-dev\pgm\2imputations\imputation ASS;4
15027681;01;632.36116233;1322.3333333;441111111114;0;49;2401;2;0;3;9;;0;0;1;0;49;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15027691;06;621.81832206;597.33333333;144444411111;0;27;729;1;0;6;6;0;0;1;0;0;27;Z:/Ines-dev\pgm\2imputations\imputation ASS;6
15027698;01;533.77828227;447;444444444444;0;55;3025;2;0;12;12;;0;0;0;1;55;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
15027703;01;561.58403613;1132.9090909;144444444444;1;51;2601;3;0;11;0.163126593;1;1;0;0;1;51;Z:/Ines-dev\pgm\2imputations\imputation ASS;28
15027729;03;619.5389879;877.33333333;111444444444;0;28;784;0;0;9;1.7579803374;0;0;1;0;0;28;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
15027736;02;925.72432402;35;411111111111;1;34;1156;1;0;1;11;0;1;0;1;0;34;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
15027742;01;683.23513265;900.5;444444441144;0;42;1764;2;0;10;1.9626168224;;0;0;1;0;42;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15027743;01;426.56856644;11.75;941111111444;1;47;2209;10;0;4;7;;0;0;1;0;47;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15027747;06;639.67950342;1519.2727273;144444444444;1;55;3025;2;0;11;1;0;0;0;0;1;55;Z:/Ines-dev\pgm\2imputations\imputation ASS;11
15027755;02;428.57293247;878.25;111111114444;1;37;1369;0;0;4;8;;0;0;1;0;37;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15027768;02;440.79889399;1243;411111111111;1;43;1849;2;0;1;10.871707732;;0;0;1;0;43;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15027783;01;407.13237048;1527.4;433444114311;1;50;2500;1;0;5;4;;1;0;0;1;50;Z:/Ines-dev\pgm\2imputations\imputation ASS;1
15027798;01;703.76906229;480.75;444444444444;0;55;3025;5;0;12;0;1;1;0;0;1;55;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15027801;01;821.38580881;568.75;414444411144;0;29;841;1;0;8;4;0;1;1;0;0;29;Z:/Ines-dev\pgm\2imputations\imputation ASS;1
15027806;01;509.09129247;936.25;444444444444;1;28;784;2;0;12;0;;1;1;0;0;28;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
15027811;02;844.08330764;1447.4166667;444444444444;1;53;2809;5;0;12;0;0;1;0;0;1;53;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
15027818;02;746.53537625;841.71428571;444444411111;1;37;1369;0;0;7;4.8853016143;;0;0;1;0;37;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
15027819;02;503.38644843;617.55555556;111444444444;1;55;3025;2;0;9;1.8968564146;;0;0;0;1;55;Z:/Ines-dev\pgm\2imputations\imputation ASS;8
15027820;02;470.60851793;1396.5;144444411111;0;27;729;1;0;6;6;0;1;1;0;0;27;Z:/Ines-dev\pgm\2imputations\imputation ASS;3
15027823;01;585.32656291;97;411144444444;1;48;2304;3;0;9;0.1552615609;;0;0;1;0;48;Z:/Ines-dev\pgm\2imputations\imputation ASS;5
15027828;01;705.52808135;940.25;441111114411;0;37;1369;1;0;4;8;;1;0;1;0;37;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15027832;01;579.1246856;658.25;444444444444;1;46;2116;3;0;12;12;;1;0;1;0;46;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
15027849;01;493.17006562;871.11111111;411144444444;0;51;2601;0;1;9;3;;0;0;0;1;51;Z:/Ines-dev\pgm\2imputations\imputation ASS;6
15027853;01;287.91808165;523.63636364;144444444444;0;56;3136;9;1;11;1;1;0;0;0;1;56;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15027862;01;777.90567278;579;977711111114;1;28;784;1;0;1;7;;0;1;0;0;28;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15027882;01;793.42264702;437.25;444411111111;1;35;1225;0;0;4;7.2982158029;;0;0;1;0;35;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
15027896;01;541.30528092;1444.5;144111111111;1;35;1225;1;0;2;10;0;0;0;1;0;35;Z:/Ines-dev\pgm\2imputations\imputation ASS;1
15027899;01;382.15262326;949.2;884444444444;1;55;3025;4;0;10;0;0;0;0;0;1;55;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15027905;01;479.78580328;2423;111111111114;1;31;961;0;0;1;2.3971841243;;0;0;1;0;31;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
15027905;02;479.78580328;192.66666667;111441111411;1;36;1296;0;0;3;9;;1;0;1;0;36;Z:/Ines-dev\pgm\2imputations\imputation ASS;99
15027909;01;545.28043901;2679.3333333;444111344411;1;53;2809;1;0;6;5;;1;0;0;1;53;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15027926;01;505.95664128;2377.5;111111111144;0;55;3025;0;0;2;3.7385119553;;1;0;0;1;55;Z:/Ines-dev\pgm\2imputations\imputation ASS;18
15027942;02;367.9135421;1101;144444444441;0;36;1296;1;0;10;2;0;1;0;1;0;36;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15027955;01;526.16083822;3537.8;114444411111;1;54;2916;1;0;5;7;0;1;0;0;1;54;Z:/Ines-dev\pgm\2imputations\imputation ASS;4
15027957;01;608.85914653;682.2;444441111111;0;38;1444;1;0;5;7;;0;0;1;0;38;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15027964;01;433.83614987;591.125;114444444411;1;50;2500;1;0;8;0.523364486;;0;0;0;1;50;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
15027970;01;669.34976984;2602.5;114411114444;1;33;1089;0;0;6;4.3555043088;0;1;0;1;0;33;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
15027971;03;486.75732822;397.45454545;444444444441;0;30;900;2;0;11;1;;1;0;1;0;30;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
15027978;01;410.19853928;1178;444444444444;1;59;3481;2;0;12;0;;1;0;0;1;59;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15027982;02;383.8719085;913.5;441111111111;1;50;2500;1;0;2;10;0;1;0;0;1;50;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
15027988;01;470.43096167;508.75;111144441111;0;58;3364;1;0;4;6.3633936157;;0;0;0;1;58;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
15027989;01;449.21549666;447.25;444411111111;1;53;2809;0;1;4;2.4086661003;;0;0;0;1;53;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
15027993;02;364.95075849;434;441111111111;1;48;2304;6;1;2;10;;1;0;1;0;48;Z:/Ines-dev\pgm\2imputations\imputation ASS;1
15028005;01;188.77278747;1941.4444444;333444444444;1;53;2809;4;0;9;0;;1;0;0;1;53;Z:/Ines-dev\pgm\2imputations\imputation ASS;36
15028009;01;1011.1398449;838.58333333;444444444444;1;51;2601;2;0;12;0;;0;0;0;1;51;Z:/Ines-dev\pgm\2imputations\imputation ASS;10
15028009;02;1011.1398449;599;411221111111;1;54;2916;0;0;1;2.0917587086;;1;0;0;1;54;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15028013;02;337.95694758;954.5;444411111111;1;27;729;1;0;4;8;0;1;1;0;0;27;Z:/Ines-dev\pgm\2imputations\imputation ASS;3
15028018;01;774.44428103;1047.75;111114444111;0;39;1521;0;1;4;8;;1;0;1;0;39;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15028034;01;605.23793326;299;111111111114;1;50;2500;1;0;1;11;;0;0;0;1;50;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15028045;01;1256.3812566;589;444111111111;0;27;729;1;0;3;9;;0;1;0;0;27;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15028047;01;444.91838455;883.875;444114444411;1;32;1024;1;0;8;4;;0;0;1;0;32;Z:/Ines-dev\pgm\2imputations\imputation ASS;5
15028056;02;564.37119864;1174.5;441111111111;1;31;961;0;0;2;10;;1;0;1;0;31;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15028074;01;564.70068398;572.22222222;444444444111;0;60;3600;2;1;9;3;;1;0;0;1;60;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15028086;01;406.87284365;520.25;122211114444;0;46;2116;2;1;4;4.4313630295;0;0;0;1;0;46;Z:/Ines-dev\pgm\2imputations\imputation ASS;36
15028100;01;637.19807336;1434.3333333;111111131444;1;40;1600;2;0;3;7.6931666464;;1;0;1;0;40;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15028110;01;507.01894876;1580;111111444111;0;53;2809;0;0;3;3.170554679;;0;0;0;1;53;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15028123;02;265.46780295;926.75;444444444444;1;53;2809;1;0;12;12;;1;0;0;1;53;Z:/Ines-dev\pgm\2imputations\imputation ASS;48
15028126;01;794.33240013;565.9;884444444444;1;54;2916;8;0;10;0;1;1;0;0;1;54;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15028136;01;618.99158807;2427.625;444444441111;1;49;2401;1;0;8;4;;1;0;1;0;49;Z:/Ines-dev\pgm\2imputations\imputation ASS;5
15028137;01;647.79183709;582;477777777777;1;31;961;8;0;1;0;;0;0;1;0;31;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15028137;02;647.79183709;715.33333333;444444444444;1;33;1089;2;0;12;3.4910790144;;1;0;1;0;33;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
15028141;01;341.35121886;519.33333333;448999114444;1;53;2809;1;1;6;2;;1;0;0;1;53;Z:/Ines-dev\pgm\2imputations\imputation ASS;1
15028141;02;341.35121886;401;111114411111;1;53;2809;2;1;2;10;;0;0;0;1;53;Z:/Ines-dev\pgm\2imputations\imputation ASS;18
15028151;05;223.59339088;1129.5;444444444444;1;33;1089;2;0;12;12;;1;0;1;0;33;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
15028151;06;223.59339088;950.125;111144444444;1;27;729;0;0;8;4;;0;1;0;0;27;Z:/Ines-dev\pgm\2imputations\imputation ASS;10
15028152;01;359.88103642;1117;111444444444;0;39;1521;3;0;9;3;;0;0;1;0;39;Z:/Ines-dev\pgm\2imputations\imputation ASS;21
15028162;03;566.2619516;1125;441111111111;0;27;729;0;0;2;10;;1;1;0;0;27;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15028163;01;551.56174006;295;111111114444;0;46;2116;3;1;4;1.1034834325;;0;0;1;0;46;Z:/Ines-dev\pgm\2imputations\imputation ASS;30
15028170;02;553.04759475;1061.3;444444444411;1;49;2401;0;0;10;2;;1;0;1;0;49;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15028176;02;434.2126451;1111.5;441111111111;1;38;1444;1;1;2;9.5564995752;;1;0;1;0;38;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15028180;01;884.78231411;494.66666667;444111111111;0;30;900;0;0;3;9;;1;0;1;0;30;Z:/Ines-dev\pgm\2imputations\imputation ASS;3
15028186;03;441.1340408;1241.5;441111111111;0;25;625;0;0;2;10;;0;1;0;0;25;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15028191;02;331.26345534;562.11111111;444444444111;1;58;3364;1;0;9;3;;0;0;0;1;58;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15028193;01;594.97355094;673.5;441111111111;0;58;3364;1;0;2;10;0;0;0;0;1;58;Z:/Ines-dev\pgm\2imputations\imputation ASS;1
15028209;02;326.87942433;1346.8333333;444444888888;1;43;1849;3;0;6;12;;0;0;1;0;43;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15028211;01;770.05421605;5342;411111111114;0;48;2304;2;0;2;10;0;1;0;1;0;48;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15028222;05;416.54991413;1036;443333333333;0;25;625;0;0;2;0;;0;1;0;0;25;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
15028236;01;722.36563141;1227.0833333;444444444444;0;38;1444;2;0;12;0;0;0;0;1;0;38;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15028246;02;248.75120536;1153.3333333;444111111111;1;35;1225;0;0;3;9;;0;0;1;0;35;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15028265;01;672.98427675;547.75;441111444444;0;38;1444;9;0;8;0.992353441;1;1;0;1;0;38;Z:/Ines-dev\pgm\2imputations\imputation ASS;48
15028265;03;672.98427675;782.14285714;441444144111;0;48;2304;6;0;7;5;;0;0;1;0;48;Z:/Ines-dev\pgm\2imputations\imputation ASS;48
15028286;01;464.07058568;1139.8888889;111444444444;1;33;1089;0;0;9;3;;0;0;1;0;33;Z:/Ines-dev\pgm\2imputations\imputation ASS;8
15028306;02;762.11144308;479.45454545;414444444444;0;31;961;2;1;11;1;;1;0;1;0;31;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15028324;01;994.76026407;806;411111111111;1;44;1936;1;0;1;11;;1;0;1;0;44;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15028330;02;1231.9124795;625;444444444444;0;44;1936;4;0;12;0;;0;0;1;0;44;Z:/Ines-dev\pgm\2imputations\imputation ASS;9
15028334;01;672.07207383;1159.6666667;444444444444;1;29;841;2;0;12;0;0;1;1;0;0;29;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
15028337;01;610.07688084;1132.25;414446677777;0;35;1225;2;0;4;1;;0;0;1;0;35;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15028342;02;732.83716018;596;311111111114;1;42;1764;1;0;1;10;;0;0;1;0;42;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15028344;01;650.16788454;1992.1111111;333444444444;0;27;729;2;0;9;0;0;0;1;0;0;27;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15028345;01;290.6845631;378.91666667;444444444444;1;49;2401;3;0;12;12;;1;0;1;0;49;Z:/Ines-dev\pgm\2imputations\imputation ASS;4
15028349;02;292.59800326;522.09090909;444444444144;1;43;1849;3;0;11;1;1;0;0;1;0;43;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15028349;03;292.59800326;550.375;444444441111;1;47;2209;1;0;8;1.0215802889;;1;0;1;0;47;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15028359;01;547.59956279;1567.5;444411111111;0;57;3249;0;0;4;8;;1;0;0;1;57;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15028365;02;639.471777;194.66666667;441114444111;1;31;961;1;0;6;6;;1;0;1;0;31;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15028374;01;279.87710643;1549.4166667;444444444444;1;57;3249;3;0;12;0;;0;0;0;1;57;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
15028390;01;305.1406237;740.5;111141111141;0;31;961;2;0;2;10;;0;0;1;0;31;Z:/Ines-dev\pgm\2imputations\imputation ASS;1
15028410;01;584.46317043;205;111144111111;1;43;1849;0;0;2;4.3288263139;;0;0;1;0;43;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
15028413;01;367.68177053;669.81818182;444444434444;1;42;1764;3;0;11;12;;0;0;1;0;42;Z:/Ines-dev\pgm\2imputations\imputation ASS;36
