"proba_ass";"ident";"noi";"wpela16"
0.033;"14031694";"1";524.67107474
0.016;"14031706";"2";312.94761993
0.006;"14031716";"2";627.33929087
0.087;"14031723";"1";594.36008822
0.03;"14031730";"2";443.54735507
0.592;"14031752";"1";908.3936665
0.009;"14031759";"4";363.35796189
0.226;"14031761";"2";394.13942301
0.064;"14031788";"1";428.15481884
0.145;"14031790";"1";884.72985941
0.455;"14031801";"1";328.59955602
0.097;"14031819";"2";2067.9792087
0.17;"14031827";"2";257.45683398
0.034;"14031836";"2";586.54997282
0.404;"14031838";"1";447.51039809
0.003;"14031844";"2";831.29106931
0.121;"14031854";"2";464.03965135
0.123;"14031861";"4";385.38829866
0.218;"14031866";"2";374.82657609
0.581;"14031873";"2";181.46609583
0.055;"14031888";"2";341.73513758
0.657;"14031892";"1";654.96137549
0.732;"14031904";"3";602.90418409
0.093;"14031909";"1";1012.3263458
0.642;"14031934";"1";579.54180644
0.265;"14031935";"1";633.0440155
0.122;"14031937";"1";603.77367364
0.012;"14031948";"2";235.23299669
0.007;"14031949";"1";653.89250257
0.27;"14031972";"2";915.35738184
0.152;"14031973";"1";601.1937094
0.121;"14031974";"1";1085.547165
0.78;"14031985";"2";654.92400279
0.232;"14031990";"1";663.02667248
0.093;"14032005";"1";537.70283906
0.068;"14032030";"1";538.53960398
0.054;"14032031";"1";630.70306159
0.461;"14032049";"2";520.24944408
0.027;"14032060";"3";679.18081215
0.177;"14032062";"3";354.69709763
0.065;"14032081";"1";447.62357483
0.054;"14032093";"1";635.74981859
0.053;"14032099";"1";767.94607215
0.792;"14032108";"1";2570.8967029
0.023;"14032118";"1";827.8710438
0.061;"14032147";"1";265.75350949
0.193;"14032148";"1";391.76980418
0.953;"14032153";"2";669.2138507
0.124;"14032158";"2";780.08546867
0.102;"14032160";"2";1095.1372664
0.026;"14032167";"1";325.63205647
0.075;"14032185";"1";536.27601429
0.003;"14032187";"1";584.90666969
0.014;"14032187";"2";584.90666969
0.096;"14032193";"2";654.37255938
0.385;"14032207";"2";576.10849965
0.037;"14032222";"1";673.5928453
0.135;"14032227";"2";1156.8710157
0.022;"14032237";"2";528.68874739
0.012;"14032272";"2";715.36530459
0.212;"14032278";"2";566.46366835
0.371;"14032292";"2";411.63734487
0.076;"14032295";"2";438.64566239
0.011;"14032296";"1";1259.9195949
0.018;"14032301";"1";1378.4714246
0.376;"14032311";"1";834.29474288
0.172;"14032334";"1";145.9388938
0.02;"14032349";"1";460.51902382
0.076;"14032374";"2";312.51115856
0.544;"14032420";"1";560.36928659
0.045;"14032426";"2";769.67013364
0.098;"14032446";"1";584.01288449
0.161;"14032446";"2";584.01288449
0.093;"14032462";"2";678.54078609
0.897;"14032467";"1";285.59959523
0.003;"14032467";"2";285.59959523
0.494;"14032476";"2";328.66375089
0.026;"14032489";"1";1108.3738141
0.093;"14032499";"3";528.38323495
0.276;"14032502";"1";354.44896983
0.348;"14032502";"2";354.44896983
0.217;"14032514";"1";515.53993722
0.342;"14032515";"1";428.92265342
0.302;"14032527";"1";450.15086576
0.001;"14032529";"2";478.67656453
0.139;"14032538";"2";484.05758339
0.051;"14032539";"1";449.83523686
0.035;"14032541";"2";814.42298882
0.256;"14032550";"1";403.47601286
0.027;"14032556";"2";808.68544151
0.016;"14032561";"2";601.85375345
0.027;"14032568";"2";679.16293797
0.164;"14032585";"1";271.72988401
0.479;"14032601";"1";550.8162839
0.482;"14032611";"2";623.86772244
0.153;"14032614";"1";395.68143475
0.009;"14032627";"1";779.0736813
0.02;"14032629";"2";760.82114965
0.015;"14032630";"1";271.56552302
0.022;"14032632";"1";277.63190769
0.024;"14032633";"1";730.73865196
0.013;"14032633";"2";730.73865196
0.948;"14032642";"1";890.52273806
0.38;"14032642";"2";890.52273806
0.239;"14032652";"1";381.9453124
0.156;"14032655";"2";318.64451826
0.009;"14032661";"1";1351.230356
0.168;"14032673";"1";697.73147616
0.179;"14032693";"1";325.58017652
0.331;"14032788";"2";270.57071263
0.402;"14032789";"1";656.21164121
0.099;"14032806";"1";1108.0854294
0.711;"14032811";"1";641.91854037
0.418;"14032827";"1";1435.4355136
0.01;"14032864";"2";601.33993677
0.05;"14032881";"1";277.62546692
0.356;"14032887";"2";791.04718987
0.275;"14032911";"1";928.43624754
0.084;"14032924";"1";1011.7747029
0.076;"14032928";"1";483.88302901
0.166;"14032936";"1";608.5879378
0.381;"14032937";"1";539.59986004
0.104;"14032973";"1";609.84748385
0.133;"14032973";"3";609.84748385
0.126;"14032978";"1";707.734936
0.075;"14032984";"2";583.68953045
0.356;"14032997";"1";361.57596226
0.051;"14033014";"3";613.96031223
0.051;"14033018";"2";561.01249782
0.524;"14033039";"3";609.74563263
0.018;"14033043";"1";606.59638283
0.034;"14033058";"2";425.48954172
0.149;"14033062";"1";666.56184843
0.083;"14033083";"1";826.02528781
0.381;"14033084";"1";749.16184446
0.202;"14033086";"2";191.02035557
0.331;"14033126";"3";329.45915871
0.048;"14033147";"3";318.60695569
0.764;"14033149";"1";507.10115138
0.012;"14033162";"2";140.36183458
0.103;"14033169";"1";272.79109484
0.7;"14033193";"2";314.91929215
0.053;"14033198";"1";606.6224498
0.283;"14033198";"2";606.6224498
0.155;"14033203";"4";750.53419714
0.622;"14033225";"2";502.20745813
0.486;"14033228";"2";411.94060252
0.166;"14033231";"1";739.33081013
0.186;"14033251";"1";673.65087901
0.327;"14033272";"1";311.12005378
0.055;"14033283";"5";1006.4579521
0.062;"14033297";"3";277.32418174
0.079;"14033297";"4";277.32418174
0.565;"14033304";"1";533.34639115
0.01;"14033316";"1";913.68215897
0.024;"14033330";"2";765.76309989
0.369;"14033331";"1";450.98615154
0.029;"14033338";"2";412.95245432
0.405;"14033350";"1";608.01854951
0.017;"14033364";"2";960.46076121
0.209;"14033367";"1";513.58254633
0.011;"14033374";"1";481.87465362
0.093;"14033391";"2";730.00225427
0.339;"14033393";"2";498.7147354
0.04;"14033398";"1";460.93678195
0.09;"14033447";"2";470.19215583
0.088;"14033453";"2";524.70784507
0.133;"14033463";"2";508.61943344
0.304;"14033519";"1";484.18883272
0.022;"14033536";"1";373.54353983
0.109;"14033536";"2";373.54353983
0.041;"14033542";"2";227.29481456
0.068;"14033551";"1";315.84242838
0.216;"14033606";"1";1964.516483
0.053;"14033620";"2";767.01715858
0.459;"14033623";"1";391.12216977
0.166;"14033632";"1";521.88128269
0.062;"14033651";"1";540.05272221
0.396;"14033652";"1";567.46032935
0.471;"14033655";"1";792.96525418
0.02;"14033664";"2";926.47290512
0.092;"14033680";"3";608.38945449
0.034;"14033682";"1";897.70647207
0.381;"14033686";"2";654.10954568
0.136;"14033689";"1";660.80473486
0.192;"14033691";"1";467.91831561
0.154;"14033701";"2";417.26160372
0.352;"14033707";"1";597.03594711
0.141;"14033751";"2";1077.9888256
0.105;"14033752";"1";655.61519227
0.06;"14033781";"1";1026.5174974
0.054;"14033796";"1";549.55044267
0.062;"14033818";"2";390.67656373
0.807;"14033821";"2";203.29647647
0.034;"14033827";"2";403.04149696
0.034;"14033835";"2";452.0422793
0.055;"14033847";"1";591.8130045
0.041;"14033849";"1";688.41156173
0.025;"14033850";"2";1306.9141774
0.223;"14033863";"1";535.95878984
0.326;"14033894";"2";275.76557119
0.091;"14033918";"1";299.21392552
0.098;"14033925";"1";473.58357654
0.183;"14033944";"2";891.60458826
0.022;"14033965";"1";643.51853111
0.516;"14033968";"2";683.93854538
0.304;"14034004";"1";468.62942537
0.023;"14034023";"1";730.21590425
0.595;"14034043";"2";931.81593489
0.07;"14034083";"2";515.60781885
0.099;"14034084";"1";322.20668472
0.404;"14034090";"2";338.87187674
0.021;"14034103";"3";569.14181218
0.062;"14034143";"2";245.56000547
0.568;"14034157";"1";1125.170799
0.171;"14034157";"2";1125.170799
0.01;"14034163";"1";1280.6368548
0.252;"14034176";"1";392.81037947
0.026;"14034185";"1";1710.023992
0.174;"14034189";"1";563.31291766
0.052;"14034193";"1";502.10811782
0.264;"14034199";"1";406.37645789
0.021;"14034203";"2";532.96546891
0.1;"14034209";"1";512.76705338
0.036;"14034223";"1";214.44469425
0.121;"14034228";"1";859.22318093
0.048;"14034292";"2";354.73793208
0.651;"14034297";"1";668.58185059
0.013;"14034315";"1";386.59584696
0.037;"14034317";"2";3591.0260285
0.291;"14034330";"1";610.69105455
0.173;"14034343";"1";740.10678401
0.035;"14034345";"1";595.94217416
0.495;"14034348";"2";423.55440526
0.11;"14034363";"2";748.39475681
0.037;"14034386";"2";614.37230452
0.115;"14034391";"2";444.25440797
0.888;"14034403";"1";782.49856708
0.029;"14034435";"1";838.63711197
0.041;"14034435";"2";838.63711197
0.075;"14034448";"1";423.84781998
0.017;"14034460";"2";428.79097988
0.03;"14034484";"1";854.67547752
0.688;"14034486";"1";685.37890187
0.158;"14034494";"1";703.70202717
0.046;"14034500";"2";639.3461914
0.251;"14034517";"2";1463.3928654
0.335;"14034562";"2";955.62941787
0.071;"14034564";"1";273.98442219
0.006;"14034582";"1";581.32808231
0.008;"14034583";"1";783.49319837
0.717;"14034603";"1";301.91782653
0.197;"14034620";"1";1473.8621
0.629;"14034624";"1";436.94753743
0.076;"14034653";"3";255.7299322
0.052;"14034746";"2";560.34712277
0.713;"14034748";"2";634.16440077
0.06;"14034755";"1";872.5047033
0.722;"14034778";"1";740.58256982
0.322;"14034785";"2";568.19660256
0.146;"14034795";"1";777.23109269
0.068;"14034810";"1";1051.455176
0.23;"14034836";"3";376.70166285
0.95;"14034838";"1";548.03482161
0.045;"14034850";"5";425.28639905
0.014;"14034852";"7";379.33812463
0.085;"14034866";"3";1074.7270196
0.016;"14034868";"1";481.8197307
0.099;"14034878";"1";1072.8480754
0.636;"14034890";"1";960.12642747
0.041;"14034890";"2";960.12642747
0.223;"14034899";"3";220.68130287
0.241;"14034910";"2";569.15404353
0.17;"14034913";"2";550.02629654
0.049;"14034927";"2";766.30762742
0.175;"14034930";"1";557.66552802
0.186;"14034938";"3";229.39643057
0.008;"14034953";"3";421.02760078
0.311;"14034958";"3";294.19528895
0.399;"14034974";"3";490.11930489
0.123;"14034991";"1";741.17533208
0.017;"14034992";"2";1193.9845494
0.172;"14035000";"1";510.55809075
0.117;"14035025";"3";1031.5660525
0.455;"14035027";"1";320.77961185
0.026;"14035029";"2";333.24626457
0.207;"14035046";"2";748.66870702
0.746;"14035081";"1";217.06050153
0.312;"14035090";"2";599.67970361
0.101;"14035105";"3";632.279867
0.093;"14035114";"1";894.90997688
0.055;"14035115";"1";1516.1747906
0.012;"14035120";"2";466.01582622
0.063;"14035147";"1";957.79569643
0.095;"14035147";"2";957.79569643
0.516;"14035158";"1";450.1602409
0.024;"14035183";"2";328.38722529
0.221;"14035215";"1";560.34081902
0.155;"14035223";"1";1038.0749388
0.292;"14035243";"1";656.49733083
0.72;"14035262";"1";637.86322718
0.033;"14035283";"2";479.37014364
0.562;"14035287";"2";1032.9443056
0.201;"14035294";"1";608.1120668
0.023;"14035301";"1";347.20970437
0.029;"14035313";"1";658.48676482
0.035;"14035320";"1";231.92385167
0.076;"14035326";"1";578.69744947
0.016;"14035338";"1";264.94146117
0.107;"14035345";"3";903.18418755
0.429;"14035347";"1";854.35068641
0.095;"14035349";"1";527.07775953
0.167;"14035359";"1";2236.3187456
0.121;"14035375";"1";394.77696014
0.108;"14035381";"1";343.09284499
0.345;"14035383";"1";862.3479453
0.031;"14035392";"3";715.40554782
0.025;"14035401";"2";475.54659251
0.052;"14035411";"1";1037.6846099
0.669;"14035415";"2";274.39220792
0.391;"14035422";"1";450.07045257
0.29;"14035426";"3";821.0267
0.072;"14035435";"1";699.43373698
0.082;"14035452";"2";719.89266463
0.087;"14035453";"1";402.73407072
0.24;"14035464";"1";599.81854006
0.138;"14035477";"1";541.99617543
0.009;"14035480";"1";511.32348392
0.058;"14035493";"1";1046.9903844
0.34;"14035502";"1";631.34761375
0.054;"14035526";"1";616.13581561
0.007;"14035539";"1";203.95702418
0.527;"14035557";"1";901.762272
0.844;"14035563";"1";520.55050005
0.155;"14035568";"1";1006.2848321
0.131;"14035571";"1";423.76690002
0.033;"14035598";"3";281.7606744
0.109;"14035618";"1";413.27682996
0.36;"14035659";"1";294.65044435
0.076;"14035677";"1";1057.5085007
0.049;"14035680";"1";658.42895612
0.073;"14035685";"1";452.64926803
0.601;"14035694";"2";851.22187445
0.029;"14035702";"2";600.4871818
0.089;"14035708";"1";702.97631292
0.024;"14035710";"1";665.59843478
0.334;"14035715";"1";1423.3594595
0.015;"14035728";"1";701.21127788
0.083;"14035738";"1";656.61899195
0.094;"14035742";"1";220.67971786
0.262;"14035756";"2";632.62459383
0.968;"14035766";"1";227.08593429
0.015;"14035770";"2";208.08787333
0.255;"14035776";"1";212.75844018
0.15;"14035780";"2";1060.0039221
0.114;"14035788";"1";1620.8955169
0.045;"14035793";"1";342.87614667
0.291;"14035800";"3";257.4256895
0.052;"14035812";"1";473.32033803
0.298;"14035841";"1";418.51448348
0.073;"14035891";"1";645.41702369
0.202;"14035892";"1";621.01909907
0.505;"14035892";"2";621.01909907
0.069;"14035912";"3";666.1597079
0.416;"14035923";"2";400.4336708
0.257;"14035932";"1";640.00432406
0.856;"14035932";"2";640.00432406
0.278;"14035964";"1";558.13527726
0.161;"14035966";"3";249.58744347
0.89;"14035993";"1";553.08827915
0.065;"14036020";"1";1120.7371739
0.057;"14036020";"2";1120.7371739
0.033;"14036026";"3";546.35589997
0.321;"14036031";"1";758.31091295
0.27;"14036036";"1";705.57841987
0.454;"14036095";"2";330.69203467
0.049;"14036096";"1";1668.2362247
0.063;"14036111";"2";548.02231151
0.056;"14036131";"1";281.75201814
0.259;"14036142";"1";1137.1911789
0.088;"14036145";"1";240.66968909
0.151;"14036155";"1";940.73933363
0.47;"14036157";"1";407.05413201
0.155;"14036163";"1";410.17351798
0.205;"14036168";"1";458.36438997
0.696;"14036171";"1";958.3343954
0.088;"14036195";"1";631.41435353
0.139;"14036207";"1";568.06868308
0.182;"14036220";"2";347.84527583
0.025;"14036228";"3";868.95815206
0.897;"14036238";"2";695.8192442
0.202;"14036239";"2";363.44880078
0.089;"14036251";"1";520.00380915
0.114;"14036253";"1";603.53339285
0.158;"14036268";"1";676.44268965
0.158;"14036280";"1";286.1652551
0.491;"14036288";"1";795.67076882
0.224;"14036312";"1";446.04694796
0.31;"14036332";"1";293.14546183
0.046;"14036334";"1";597.61782175
0.021;"14036341";"1";947.12511294
0.031;"14036353";"2";356.81718608
0.068;"14036354";"1";721.05809929
0.196;"14036384";"1";784.64807955
0.982;"14036387";"1";510.68104357
0.036;"14036404";"1";697.21135296
0.105;"14036405";"1";776.27502089
0.289;"14036407";"1";1421.4646135
0.069;"14036408";"1";458.75818079
0.075;"14036412";"1";542.50069879
0.049;"14036417";"2";924.07353729
0.032;"14036420";"1";466.05175415
0.126;"14036433";"1";583.77223135
0.785;"14036451";"1";1172.8287729
0.322;"14036475";"1";500.87497093
0.334;"14036478";"1";350.5020309
0.074;"14036494";"2";145.96148548
0.394;"14036508";"3";522.30972162
0.029;"14036519";"1";324.79961968
0.183;"14036523";"3";1209.4287238
0.211;"14036524";"1";903.17854864
0.167;"14036544";"1";342.57624091
0.517;"14036546";"1";718.89271946
0.126;"14036557";"2";457.44849618
0.074;"14036559";"2";456.1036822
0.179;"14036560";"2";348.9504898
0.021;"14036566";"2";362.97489309
0.067;"14036567";"2";555.448718
0.024;"14036569";"1";690.45210767
0.346;"14036583";"3";206.62607578
0.015;"14036593";"1";578.65579001
0.04;"14036617";"2";1118.4287397
0.29;"14036621";"2";328.18086947
0.415;"14036629";"1";529.25831479
0.307;"14036630";"3";244.25117754
0.398;"14036650";"2";634.35802494
0.045;"14036651";"2";325.94359602
0.26;"14036681";"1";610.24679943
0.04;"14036698";"1";724.41175639
0.017;"14036733";"2";1555.0108998
0.089;"14036777";"2";504.66314069
0.032;"14036779";"1";677.6725909
0.05;"14036779";"2";677.6725909
0.079;"14036784";"3";555.16668691
0.005;"14036796";"1";435.07351279
0.059;"14036803";"1";342.06133323
0;"14036804";"1";57.671140578
0.015;"14036855";"2";1045.2808781
0;"14036857";"2";956.76370305
0.21;"14036859";"2";327.78693173
0.016;"14036905";"3";561.30296578
0.063;"14036907";"1";627.31869535
0.242;"14036947";"2";282.66555952
0.914;"14036953";"1";355.57286715
0.04;"14036955";"1";542.24412804
0.091;"14037007";"2";634.95756519
0.053;"14037009";"3";575.49940997
0.477;"14037027";"1";677.64416855
0.067;"14037031";"1";707.25986403
0.053;"14037059";"1";680.37844874
0.263;"14037066";"1";357.29788944
0.179;"14037066";"3";357.29788944
0.588;"14037075";"1";639.89898593
0.042;"14037079";"2";820.59494198
0.036;"14037083";"3";520.42698262
0.566;"14037101";"1";656.67864909
0.457;"14037107";"1";673.88254391
0.888;"14037108";"1";846.40523513
0.099;"14037135";"2";431.51115854
0.074;"14037139";"1";660.94683863
0.204;"14037146";"1";642.71293913
0.066;"14037165";"2";3252.5928114
0.097;"14037180";"2";472.37359686
0.777;"14037182";"3";234.61499297
0.02;"14037222";"1";683.58551534
0.105;"14037226";"2";366.48065641
0.795;"14037261";"2";797.72277792
0.415;"14037274";"1";593.12273458
0.036;"14037310";"1";509.91860414
0.024;"14037330";"1";667.21128263
0.048;"14037337";"1";391.50879119
0.08;"14037358";"2";149.42664562
0.16;"14037377";"2";331.3519987
0.056;"14037385";"1";630.10989806
0.572;"14037401";"1";457.68609824
0.172;"14037427";"1";798.95745711
0.136;"14037428";"6";564.83811354
0.234;"14037431";"2";592.79880931
0.056;"14037448";"1";693.47061904
0.208;"14037464";"1";634.98131191
0.091;"14037469";"2";353.58962453
0.035;"14037473";"2";593.08003744
0.212;"14037503";"1";601.49452234
0.024;"14037509";"2";204.93142139
0.122;"14037511";"1";419.33441914
0.075;"14037514";"1";250.78540629
0.052;"14037524";"2";471.09964288
0.057;"14037541";"2";650.91837308
0.289;"14037548";"1";1135.8696081
0.049;"14037550";"2";711.21687726
0.395;"14037594";"1";1000.5688441
0.054;"14037594";"2";1000.5688441
0.096;"14037607";"1";249.25491672
0.179;"14037608";"2";358.86376502
0.859;"14037609";"1";734.83775784
0.311;"14037622";"2";255.9224117
0.828;"14037628";"1";384.92392858
0.051;"14037633";"1";466.02946828
0.323;"14037641";"2";632.96683765
0.074;"14037642";"1";1829.7189412
0.049;"14037644";"7";417.67165018
0.086;"14037660";"1";632.65532075
0.05;"14037671";"2";1243.5408403
0.008;"14037675";"1";663.37256104
0.722;"14037679";"1";319.88006118
0.393;"14037681";"1";502.50869227
0.022;"14037747";"1";769.92296904
0.42;"14037767";"1";566.31277661
0.179;"14037814";"3";832.37512201
0.165;"14037820";"4";772.38738705
0.16;"14037822";"1";644.50137797
0.342;"14037829";"1";542.44025587
0.452;"14037832";"2";529.57146687
0.196;"14037849";"4";474.70676638
0.046;"14037851";"2";1073.9679468
0.011;"14037860";"1";653.55170509
0.363;"14037860";"2";653.55170509
0.022;"14037894";"2";950.53384634
0.28;"14037899";"1";354.23813931
0.311;"14037899";"2";354.23813931
0.02;"14037911";"2";491.94779219
0.27;"14037915";"1";903.32103856
0.029;"14037922";"2";750.82293587
0.126;"14037923";"1";558.19687499
0.051;"14037964";"1";520.36591082
0.133;"14037972";"1";822.51376323
0.018;"14037983";"1";370.59613627
0.143;"14037998";"1";587.6713696
0.078;"14038021";"2";1639.323775
0.469;"14038024";"3";494.11149659
0.232;"14038044";"1";472.70173184
0.081;"14038060";"1";1476.3432376
0.089;"14038076";"2";1270.4228041
0.293;"14038080";"2";430.15203222
0.233;"14038081";"3";366.25346375
0.499;"14038086";"1";521.97715146
0.031;"14038093";"1";887.60757304
0.324;"14038111";"1";387.36175825
0.584;"14038119";"1";273.5297497
0.027;"14038134";"1";1530.4191825
0.797;"14038141";"1";609.09808214
0.021;"14038143";"1";536.31536634
0;"14038153";"2";4171.0626802
0.022;"14038165";"2";636.15529897
0.345;"14038176";"1";328.17990309
0.081;"14038177";"1";443.84210595
0.003;"14038190";"1";498.36912694
0.029;"14038195";"1";1211.8908891
0.072;"14038204";"1";620.45997976
0.104;"14038206";"1";522.27947755
0.398;"14038230";"1";558.15655315
0.016;"14038236";"1";321.01678225
0.317;"14038251";"1";856.06486421
0.122;"14038251";"2";856.06486421
0.69;"14038263";"1";755.18109331
0.071;"14038265";"2";450.98848862
0.153;"14038272";"4";461.49060257
0.39;"14038284";"1";793.62408335
0.683;"14038319";"1";653.15044214
0.345;"14038326";"2";574.81839505
0.821;"14038327";"1";500.27749398
0.056;"14038349";"2";400.66315659
0.76;"14038363";"2";427.14662226
0.058;"14038378";"2";420.16894918
0.287;"14038383";"1";573.2491471
0.086;"14038391";"1";703.87396414
0.038;"14038391";"2";703.87396414
0.082;"14038397";"2";929.76920607
0.062;"14038405";"1";332.70265353
0.022;"14038405";"2";332.70265353
0.122;"14038413";"1";532.06411213
0.31;"14038414";"2";434.52635125
0.015;"14038415";"2";251.19352105
0.352;"14038422";"1";194.1351007
0.317;"14038424";"1";766.80015579
0.293;"14038432";"1";1626.1111287
0.041;"14038445";"1";407.64222045
0.011;"14038445";"2";407.64222045
0.014;"14038450";"2";1051.1208553
0.178;"14038455";"1";447.25711346
0.055;"14038456";"1";197.73991079
0.069;"14038463";"2";693.35865241
0.018;"14038474";"1";689.27992126
0.264;"14038507";"1";1005.0867478
0.119;"14038519";"1";994.97435744
0.35;"14038521";"1";700.66527729
0.742;"14038524";"1";971.79586841
0.077;"14038535";"3";603.87943203
0.051;"14038543";"1";317.69553811
0.022;"14038576";"1";769.91338839
0.131;"14038583";"2";569.63610069
0.455;"14038601";"1";392.96155877
0.008;"14038604";"1";637.72159217
0.033;"14038617";"3";610.52982552
0.147;"14038620";"1";716.32032217
0.327;"14038631";"2";431.95172083
0.077;"14038634";"2";601.55256202
0.059;"14038644";"1";443.60761014
0.178;"14038672";"1";737.18912202
0.017;"14038693";"1";686.96855515
0.717;"14038696";"1";467.63397769
0.075;"14038696";"2";467.63397769
0.684;"14038721";"2";742.81144982
0.028;"14038743";"1";1141.3296671
0.125;"14038756";"1";2349.2947647
0.129;"14038763";"1";584.72308486
0.083;"14038767";"1";365.06144037
0.039;"14038767";"2";365.06144037
0.004;"14038782";"2";331.4433063
0.094;"14038783";"1";399.47582651
0.253;"14038786";"3";412.32349963
0.862;"14038790";"2";669.09726036
0.255;"14038798";"2";719.06299691
0.023;"14038805";"1";626.16818502
0.163;"14038884";"1";545.01967796
0.86;"14038888";"1";683.63579017
0.054;"14038908";"2";414.80525061
0.022;"14038911";"1";621.54070678
0.02;"14038913";"2";969.13661644
0.085;"14038924";"2";685.49799599
0.119;"14038935";"2";339.94556497
0.065;"14038943";"1";575.15775331
0.003;"14038975";"2";522.21531589
0.075;"14038976";"2";592.14276964
0.021;"14038980";"2";645.32019641
0.13;"14038991";"1";398.97982619
0.099;"14038991";"2";398.97982619
0.016;"14038996";"2";1218.4122746
0.707;"14039001";"2";772.32918529
0.12;"14039006";"1";341.11336024
0.007;"14039060";"1";416.56802541
0.885;"14039089";"4";693.74913136
0.046;"14039129";"2";558.80228659
0.16;"14039135";"1";589.19030866
0.087;"14039142";"4";676.57428935
0.048;"14039148";"1";2038.6847371
0.041;"14039168";"2";386.75578423
0.074;"14039170";"2";653.58707213
0.039;"14039176";"2";446.63483973
0.035;"14039177";"1";740.9144664
0.336;"14039195";"2";538.72189381
0.06;"14039204";"1";474.30376583
0.005;"14039207";"2";764.71620019
0.032;"14039231";"1";675.96330197
0.878;"14039239";"1";458.3775166
0.068;"14039241";"1";557.66344222
0.036;"14039241";"2";557.66344222
0.115;"14039244";"3";511.7201588
0.013;"14039255";"2";834.90764286
0.692;"14039257";"2";445.23114884
0.047;"14039261";"1";2402.4672174
0.089;"14039296";"1";346.32858
0.293;"14039331";"2";282.2300551
0.007;"14039336";"1";500.19313052
0.041;"14039339";"2";810.9821833
0.111;"14039345";"1";612.86916727
0.14;"14039350";"1";495.19733093
0.992;"14039376";"2";873.03434892
0.11;"14039386";"2";414.25481642
0.677;"14039401";"1";1061.3841201
0.084;"14039408";"2";432.04803972
0.063;"14039441";"1";1134.6283741
0.079;"14039460";"2";744.15538792
0.011;"14039473";"2";372.66231921
0.06;"14039484";"1";704.69789273
0.032;"14039504";"3";1425.7666024
0.011;"14039523";"1";980.43801764
0.17;"14039523";"2";980.43801764
0.179;"14039532";"1";332.29072548
0.067;"14039538";"1";612.30282656
0.076;"14039538";"2";612.30282656
0.335;"14039543";"1";833.15269796
0.172;"14039573";"1";377.54861293
0.673;"14039576";"1";619.47049755
0.147;"14039594";"1";1236.5204642
0.019;"14039596";"1";183.50222059
0.009;"14039596";"2";183.50222059
0.352;"14039633";"2";1049.196024
0.064;"14039651";"1";679.66457759
0.149;"14039657";"1";569.20352664
0.396;"14039699";"2";290.09927774
0.021;"14039703";"2";344.39241425
0.741;"14039708";"2";628.10379636
0.061;"14039717";"2";532.91747348
0.019;"14039722";"2";664.78951719
0.224;"14039753";"1";541.11905834
0.101;"14039755";"1";564.16963022
0.262;"14039785";"1";696.71934141
0.032;"14039809";"1";395.87496938
0.571;"14039811";"1";166.54963925
0.505;"14039819";"1";685.12533575
0.469;"14039863";"1";327.23161973
0.081;"14039873";"1";314.25273509
0.074;"14039901";"2";509.22776808
0.161;"14039918";"2";733.5640676
0.093;"14039922";"2";697.84052241
0.164;"14039947";"2";655.99192078
0.059;"14039952";"4";723.72036899
0.939;"14039963";"2";478.83761361
0.043;"14039999";"2";371.10751929
0.893;"14040014";"1";590.51942901
0.183;"14040024";"2";560.56633246
0.248;"14040049";"1";437.83337818
0.013;"14040051";"2";439.11953003
0.101;"14040067";"2";566.28256799
0.046;"14040098";"1";694.15434327
0.011;"14040098";"2";694.15434327
0.067;"14040108";"1";459.60771381
0.037;"14040108";"2";459.60771381
0.126;"14040112";"3";679.34167004
0.051;"14040128";"2";176.95663162
0.122;"14040129";"1";624.32172511
0.005;"14040133";"1";399.18030346
0.025;"14040166";"2";931.08727914
0.104;"14040178";"1";645.31111539
0.058;"14040197";"1";686.13752888
0.042;"14040198";"2";805.70803768
0.041;"14040204";"1";655.28649482
0.013;"14040204";"2";655.28649482
0.033;"14040209";"2";591.8628037
0.048;"14040237";"1";990.86573437
0.021;"14040238";"2";572.81225826
0.386;"14040258";"2";312.72304691
0.009;"14040260";"1";1177.2215497
0.968;"14040292";"1";642.07238035
0.008;"14040316";"1";433.85242215
0.146;"14040324";"2";547.93654931
0.178;"14040333";"2";884.26814706
0.032;"14040344";"2";492.1836926
0.041;"14040347";"1";797.5708377
0.031;"14040349";"1";804.56783987
0.021;"14040381";"1";925.03567163
0.162;"14040404";"1";471.16357212
0.023;"14040407";"1";742.98316201
0.052;"14040407";"2";742.98316201
0.021;"14040410";"1";360.83252224
0.22;"14040414";"3";1997.3806939
0.023;"14040421";"1";907.22052969
0.025;"14040433";"2";527.04251296
0.021;"14040442";"1";590.38814353
0.188;"14040445";"2";542.19728792
0.02;"14040460";"1";666.84077473
0.912;"14040464";"1";671.45371118
0.692;"14040477";"2";323.07557187
0.28;"14040505";"1";454.94226364
0.082;"14040518";"1";859.73306677
0.034;"14040528";"1";648.74105411
0.012;"14040531";"1";418.96630242
0.905;"14040554";"2";232.70825663
0.247;"14040559";"1";607.37886229
0.402;"14040560";"3";495.16882837
0.053;"14040574";"1";666.61838906
0.047;"14040588";"1";772.64726087
0.618;"14040611";"1";452.35112865
0.092;"14040632";"2";405.48573333
0.145;"14040647";"1";562.25147123
0.058;"14040669";"2";937.53426149
0.027;"14040673";"3";159.19462883
0.046;"14040678";"2";744.63877194
0.844;"14040679";"2";763.87953612
0.056;"14040683";"1";815.91594803
0.017;"14040684";"2";695.13941017
0.026;"14040694";"1";533.3974335
