"proba_ass";"ident";"noi";"wpela17"
0.9668;"15032875";"1";659.96567341
0.1756;"15032882";"1";1286.5970273
0.1856;"15032888";"1";677.61889433
0.7476;"15032896";"1";512.65966786
0.04;"15032898";"1";400.39685141
0.0792;"15032918";"2";876.75933696
0.1228;"15032944";"2";412.86856176
0.0376;"15032953";"1";412.34778997
0.0812;"15032960";"4";839.83331224
0.1704;"15032962";"1";489.89151402
0.246;"15032968";"1";977.93608247
0.0892;"15032977";"1";1046.7333954
0.042;"15032980";"1";543.47134853
0.0152;"15032992";"2";723.89138972
0.4096;"15033008";"2";700.42214654
0.3032;"15033038";"1";857.99131345
0.056;"15033040";"1";371.20809291
0.1188;"15033048";"1";571.78508631
0.2188;"15033048";"2";571.78508631
0.1052;"15033084";"1";416.58228523
0.0132;"15033098";"1";1040.3850618
0.0168;"15033111";"1";376.23685176
0.3428;"15033127";"1";952.87913725
0.068;"15033139";"2";202.75737361
0.0108;"15033144";"1";505.55112681
0.1248;"15033155";"1";248.60316577
0.0752;"15033169";"3";543.26274403
0.0452;"15033185";"1";217.16061934
0.342;"15033189";"1";466.44819312
0.0308;"15033206";"2";1114.358289
0.2188;"15033208";"1";1227.2417551
0.0232;"15033218";"3";612.44778739
0.068;"15033239";"1";592.98750322
0.0164;"15033259";"1";814.11864868
0.0932;"15033284";"2";664.57773607
0.0632;"15033285";"2";660.93423213
0.0136;"15033312";"1";906.6404673
0.1812;"15033315";"2";248.09056484
0.046;"15033353";"1";540.61609544
0.1704;"15033364";"3";1026.2070727
0.028;"15033374";"1";1126.1194957
0.2972;"15033374";"2";1126.1194957
0.9592;"15033377";"1";1951.8617226
0.0024;"15033384";"1";1173.9719571
0.1008;"15033385";"1";464.56959024
0.1444;"15033392";"2";296.04153718
0.9512;"15033401";"1";511.46000662
8e-04;"15033407";"2";577.77857003
0.1012;"15033412";"1";408.69390655
0.0456;"15033419";"2";834.67805133
0.0852;"15033429";"1";423.61163355
0.198;"15033430";"3";886.63528122
0.018;"15033436";"1";447.49686979
0.6048;"15033442";"2";358.13480061
0.0312;"15033449";"1";461.93248254
0.0216;"15033478";"2";491.49098414
0.1756;"15033482";"1";613.97051401
0.056;"15033495";"2";627.40313477
0.0796;"15033519";"1";400.65397754
0.1184;"15033547";"1";522.4442302
0.1216;"15033548";"1";438.84721178
0.176;"15033553";"1";376.58049183
0.0032;"15033562";"2";923.49488924
0.1004;"15033634";"3";671.91622583
0.108;"15033640";"1";1173.931578
0.2132;"15033642";"1";452.34384806
0.1068;"15033657";"1";519.92662351
0.0432;"15033660";"2";285.14224404
0.0664;"15033682";"1";611.28674427
0.0248;"15033684";"1";725.78980331
0.0648;"15033705";"2";664.45222461
0.4712;"15033712";"1";184.91737224
0.1316;"15033719";"2";547.90008442
0.4736;"15033734";"2";305.71033142
0.0532;"15033742";"1";549.48340008
0.032;"15033746";"2";526.34056523
0.7492;"15033749";"2";1056.3764688
0.132;"15033753";"1";889.05027639
0.0064;"15033773";"1";608.65113133
0.2336;"15033820";"1";441.64265527
0.0548;"15033850";"1";546.07360157
0.2072;"15033897";"2";1107.0213281
0.0188;"15033912";"1";592.36304614
0.0368;"15033914";"3";570.65315104
0.0508;"15033937";"1";120.5705078
0.0188;"15033950";"2";1160.476889
0.1172;"15033968";"1";520.22389975
0.0328;"15033971";"1";1078.9213902
0.2748;"15033978";"4";418.93652916
0.7028;"15033987";"1";1367.944654
0.094;"15034000";"3";350.76481512
0.0044;"15034000";"4";350.76481512
0.1644;"15034001";"1";664.85394795
0.0916;"15034008";"1";500.78622486
0.066;"15034045";"1";906.63140832
0.1448;"15034074";"2";460.47826038
0.8224;"15034075";"1";465.48665373
0.1484;"15034076";"1";573.46677452
0.9912;"15034079";"1";212.78370935
0.3224;"15034083";"2";1007.1339563
0.428;"15034083";"3";1007.1339563
0.9584;"15034092";"1";502.98397736
0.6868;"15034097";"2";460.66143444
0.0176;"15034134";"1";312.44868539
0.6896;"15034149";"1";433.43917494
0.7808;"15034178";"1";494.75706165
0.2296;"15034184";"2";669.89154303
0.0412;"15034185";"4";713.33401526
0.2984;"15034190";"1";401.27789774
0.0892;"15034198";"1";390.44273703
0.06;"15034206";"2";542.64204441
0.0924;"15034216";"2";364.05172874
0.0224;"15034235";"2";654.71524644
0.0812;"15034264";"2";387.2647735
0.1532;"15034277";"1";517.08412907
0.126;"15034280";"2";1402.7183045
0.0188;"15034281";"1";477.49024542
0.0408;"15034283";"1";548.8701959
0.0384;"15034287";"1";608.31359336
0.1064;"15034294";"1";416.58589476
0.086;"15034311";"2";292.52271979
0.0204;"15034318";"1";536.12848358
0.2144;"15034335";"2";670.50622232
0.046;"15034344";"3";678.48132017
0.3068;"15034381";"1";608.19955899
0.4612;"15034388";"1";990.23479536
0.9788;"15034405";"1";1042.6446284
0.6396;"15034415";"1";435.79307165
0.0424;"15034418";"2";517.16476626
0.0264;"15034423";"1";739.94861592
0.0352;"15034448";"1";864.98761738
0.9608;"15034458";"1";694.7112111
0.0456;"15034468";"2";1111.6753297
0.1752;"15034473";"1";370.56578382
0.0912;"15034475";"1";1444.3674228
0.2924;"15034477";"1";549.75551538
0.2052;"15034489";"2";304.77001279
0.1844;"15034527";"1";443.88431603
0.0304;"15034543";"1";788.65504354
0.2376;"15034543";"2";788.65504354
0.0588;"15034551";"2";507.86070105
0.4776;"15034556";"1";1040.9776028
0.0052;"15034563";"1";523.61632161
0.0188;"15034596";"2";714.68825348
0.758;"15034616";"2";674.26378949
0.0016;"15034617";"1";293.69841961
0.6788;"15034618";"1";413.47542581
0.058;"15034627";"2";660.7770066
0.346;"15034645";"1";1271.219126
0.1608;"15034649";"2";634.30091649
0.0984;"15034657";"1";846.4625309
0.0368;"15034665";"1";717.10680265
0.1496;"15034674";"1";611.95785446
0.0496;"15034675";"2";755.05588635
0.074;"15034679";"1";666.70232066
0.1964;"15034689";"2";354.63903853
0.0684;"15034694";"1";913.34345885
0.0484;"15034695";"1";484.2490575
0.1088;"15034754";"1";450.64094536
0.0932;"15034763";"1";818.98960478
0.284;"15034763";"2";818.98960478
0.02;"15034765";"2";482.02808816
0.5672;"15034768";"1";608.81951966
0.1588;"15034786";"1";591.19843892
0.3664;"15034795";"1";189.1930361
0.13;"15034825";"2";310.63678572
0.0796;"15034838";"1";400.64292592
0.1944;"15034870";"2";408.53433621
0.074;"15034892";"1";499.48680651
0.0792;"15034895";"1";663.59020026
0.1644;"15034920";"1";681.96557632
0.0112;"15034936";"1";387.73320772
0.0468;"15034940";"1";519.20447281
0.6068;"15034960";"1";414.43712339
0.1548;"15034972";"2";472.1104476
0.9972;"15034974";"1";704.15407372
0.0212;"15034978";"2";659.53333691
0.1676;"15034990";"2";1148.5468605
0.1524;"15034999";"1";850.37162495
4e-04;"15035042";"1";645.5609805
0.7512;"15035050";"2";680.61268152
0.138;"15035056";"3";289.81032222
0.136;"15035060";"1";433.20468233
0.1164;"15035075";"4";433.4510187
0.1412;"15035076";"2";623.22076279
0.4568;"15035097";"1";782.4319119
0.2164;"15035107";"1";326.34997706
0.0208;"15035113";"1";578.06612123
0.5628;"15035116";"1";542.93111528
0.166;"15035116";"2";542.93111528
0.24;"15035118";"1";315.47076262
0.034;"15035133";"1";550.22178465
0.2104;"15035159";"1";382.37356241
0.0064;"15035159";"2";382.37356241
0.4372;"15035175";"1";1428.7590563
0.0116;"15035178";"2";483.10077331
0.4396;"15035189";"1";552.72535538
0.162;"15035193";"1";418.26372355
0.6864;"15035201";"1";677.95845354
0.0284;"15035202";"1";446.07289382
0.0212;"15035224";"2";749.77777557
0.6836;"15035227";"2";298.12220946
0.0508;"15035230";"1";1569.8792075
0.0416;"15035230";"2";1569.8792075
0.0184;"15035238";"1";571.48674051
0.0424;"15035238";"2";571.48674051
0.0372;"15035241";"1";1050.269023
0.0668;"15035248";"1";625.87508489
0.102;"15035256";"1";463.65467043
0.1192;"15035256";"2";463.65467043
0.0536;"15035257";"2";496.0440786
0.2444;"15035271";"4";452.46952929
0.0196;"15035280";"5";1498.1518748
0.0832;"15035284";"1";455.408552
0.9268;"15035287";"2";607.31634878
0.952;"15035292";"1";732.89322804
0.0284;"15035295";"1";554.52292523
0.006;"15035327";"2";1171.3664653
0.0844;"15035328";"1";411.85345242
0.0384;"15035346";"1";719.34765249
0.4156;"15035371";"1";761.56318078
0.0324;"15035375";"2";296.47337539
0.0488;"15035380";"1";816.22889276
0.0336;"15035388";"2";841.83687443
0.0888;"15035390";"2";651.30169613
0.0272;"15035397";"2";404.63981213
0.0776;"15035409";"2";560.36450141
0;"15035411";"1";721.02380556
0.0728;"15035433";"1";417.52188274
0.1076;"15035438";"2";296.47755408
0.1576;"15035449";"2";726.40429993
0.0876;"15035495";"1";970.49188813
0.0056;"15035498";"1";577.55552473
0.6152;"15035498";"6";577.55552473
0.0124;"15035523";"1";395.36449973
0.0044;"15035537";"1";359.50515057
0.122;"15035551";"1";599.53746045
0.0196;"15035553";"1";1121.4071618
0.2036;"15035562";"1";407.3090307
0.2152;"15035570";"2";480.83004187
0.1092;"15035572";"1";771.47258764
0.1056;"15035596";"2";756.84059501
0.5496;"15035597";"2";679.38797416
0.0804;"15035629";"5";371.34168681
0.0612;"15035676";"2";588.06292582
0.01;"15035693";"1";496.72095733
0.0316;"15035710";"2";509.42569252
0.0272;"15035713";"1";870.53547001
0.022;"15035716";"1";530.88830017
0.3324;"15035728";"1";426.27783423
0.0032;"15035741";"3";247.36560614
0.1444;"15035746";"1";358.78725938
0.6396;"15035758";"1";672.31702113
0.0444;"15035770";"1";344.99822248
0.0832;"15035770";"2";344.99822248
0.0456;"15035771";"2";569.9484422
0.006;"15035780";"3";310.96833722
0.5356;"15035791";"1";620.58582199
0.0396;"15035819";"1";757.24512304
0.164;"15035862";"1";644.28056188
0.036;"15035862";"2";644.28056188
0.0124;"15035863";"1";513.03309356
0.2032;"15035871";"2";566.30247675
0.1364;"15035882";"1";567.38685586
0.0752;"15035882";"2";567.38685586
0.06;"15035932";"1";286.65926277
0.482;"15035932";"2";286.65926277
0.1628;"15035939";"2";508.99829309
0.078;"15035943";"1";441.20424107
0.0468;"15035955";"4";444.97088427
0.2084;"15035960";"2";713.53469518
0.7192;"15035978";"2";285.21985131
0.3072;"15035995";"1";245.87580422
0.0356;"15036002";"1";455.14377881
0.108;"15036006";"2";470.60036254
0.2204;"15036021";"2";4285.6277242
0.1952;"15036033";"1";802.3485581
0.0084;"15036053";"2";623.47445385
0.1172;"15036062";"1";494.19017366
0.1104;"15036086";"1";3613.7207195
0.1608;"15036086";"2";3613.7207195
0.9944;"15036090";"1";491.76028233
0.2364;"15036096";"1";554.53755437
0.25;"15036104";"1";456.64129358
0.264;"15036124";"1";425.03597535
0.0624;"15036133";"1";506.43491014
0.302;"15036133";"2";506.43491014
0.008;"15036156";"2";641.67183406
0.0528;"15036162";"2";921.71923974
0.0132;"15036226";"2";445.4423596
0.1108;"15036228";"7";1164.6854813
0.0056;"15036238";"1";1942.5167012
0.0324;"15036240";"2";386.03948592
0.008;"15036253";"1";377.68328833
0.9492;"15036257";"1";223.73866244
0.156;"15036261";"1";623.32792502
0.0604;"15036272";"2";262.96141056
0.0752;"15036273";"1";1061.6640608
0.692;"15036288";"1";742.64501248
0.2596;"15036302";"1";523.30602479
0.0624;"15036334";"1";516.9688667
0.1208;"15036347";"1";594.93225048
0.0208;"15036357";"1";599.25994173
0.236;"15036376";"1";715.47208606
0.052;"15036393";"1";652.65286602
0.1072;"15036417";"1";792.57692746
0.0072;"15036426";"1";862.68607537
0.1544;"15036438";"1";211.15624784
0.002;"15036440";"2";405.81793583
0.1352;"15036449";"1";738.30902804
0.2352;"15036459";"2";731.57114132
0.1976;"15036475";"2";1329.7045116
0.324;"15036487";"2";547.94527102
0.0352;"15036511";"1";1255.7957739
0.0124;"15036521";"1";385.4572249
0.03;"15036549";"1";749.54633031
0.3852;"15036559";"1";778.92064961
0.4764;"15036573";"1";358.52482349
0.1796;"15036578";"1";779.65322913
0.0656;"15036580";"1";290.65639703
0.2196;"15036624";"1";1011.3572441
0.0244;"15036674";"3";412.1374022
0.15;"15036683";"2";534.62450172
0.0356;"15036685";"1";1091.6820001
0.0424;"15036694";"1";550.09260205
0.1128;"15036696";"1";365.39050838
0.5108;"15036712";"2";409.84639357
0.0176;"15036718";"1";345.34789074
0.2216;"15036731";"1";1033.435923
0.0604;"15036731";"3";1033.435923
0.0336;"15036737";"2";981.47967153
0.0068;"15036737";"4";981.47967153
0.56;"15036750";"1";896.35485199
0.4248;"15036768";"2";112.48104931
0.1776;"15036771";"1";619.68218497
0.1404;"15036775";"1";474.54912259
0.0656;"15036782";"1";433.07423683
0.1156;"15036799";"1";401.42872754
0.454;"15036808";"1";462.75360432
0.2028;"15036821";"2";386.11340692
0.1508;"15036822";"1";1625.1781065
0.1096;"15036831";"1";717.48837017
0.0648;"15036832";"1";1390.1401581
0.6132;"15036845";"1";431.19000991
0.1264;"15036879";"1";377.56585553
0.368;"15036886";"1";760.30858976
0.3488;"15036896";"5";1080.2439669
0.2112;"15036935";"2";528.24944617
0.2312;"15036946";"1";559.00300322
0.2176;"15036956";"1";465.45708673
0.1724;"15036962";"1";339.61490163
0.1732;"15036990";"1";946.85984185
0.0508;"15037012";"2";409.28788114
0.0844;"15037026";"1";443.32103727
0.3664;"15037032";"1";387.64456026
4e-04;"15037032";"2";387.64456026
0.072;"15037035";"3";398.34142536
0.0404;"15037050";"2";442.58800421
0.1388;"15037057";"1";512.01324429
0.096;"15037064";"2";480.75828726
0.0392;"15037082";"2";1161.8842625
0.0688;"15037097";"2";346.02038927
0.1864;"15037116";"1";492.50952879
0.0076;"15037127";"1";731.8573386
0.0168;"15037133";"1";840.68812218
0.1092;"15037146";"1";482.1343481
0.082;"15037148";"1";649.87830539
0.0888;"15037153";"1";644.876531
0.5692;"15037169";"1";490.51175193
0.0116;"15037181";"1";460.89808954
0.2636;"15037182";"1";438.26455071
0.058;"15037182";"2";438.26455071
0.6884;"15037194";"1";220.36115594
0.0488;"15037198";"2";446.12787567
0.0076;"15037226";"1";427.06732362
0.1952;"15037257";"1";688.63841363
0.5236;"15037275";"1";740.80512246
0.002;"15037278";"1";660.70777106
0.03;"15037286";"1";616.59457356
0.616;"15037288";"1";603.09350055
0.5268;"15037290";"2";551.08731279
0.794;"15037300";"1";653.95477468
0.3904;"15037327";"1";710.9883153
0.5236;"15037333";"1";591.03806204
0.1512;"15037334";"1";1193.6535691
0.124;"15037348";"1";462.57902304
0.2544;"15037351";"1";393.18479263
0.0412;"15037356";"1";395.90253826
0.0116;"15037356";"2";395.90253826
0.1084;"15037389";"2";360.84292716
0.0316;"15037398";"1";667.92790584
0.2324;"15037402";"1";560.39034501
0.0848;"15037441";"1";509.44213473
0.3368;"15037443";"1";295.68506321
0.0936;"15037449";"2";1309.5626722
0.032;"15037465";"1";1006.2394738
0.0364;"15037465";"2";1006.2394738
0.53;"15037479";"1";492.24495008
0.0924;"15037480";"1";723.50831443
0.0232;"15037493";"2";698.17570316
0.0352;"15037502";"3";394.2434287
0.068;"15037516";"1";387.3112046
0.0524;"15037535";"2";842.78554297
0.0488;"15037538";"1";600.78075206
0.0668;"15037541";"2";926.08054279
0.3776;"15037550";"1";1080.7765108
0.1424;"15037550";"3";1080.7765108
0.1708;"15037550";"4";1080.7765108
0.0316;"15037554";"1";701.45098453
0.0056;"15037561";"4";399.4745752
0.0048;"15037595";"2";451.12727397
0.0456;"15037613";"1";427.35489641
0.9964;"15037613";"2";427.35489641
0.9984;"15037616";"1";584.47848014
0.0496;"15037630";"1";509.44564123
0.0948;"15037643";"1";348.99121344
0.1596;"15037657";"1";533.08902928
0.4392;"15037662";"3";716.97550732
0.18;"15037673";"1";747.13660485
0.1232;"15037678";"1";551.09477962
0.816;"15037685";"2";727.67895527
0.068;"15037705";"1";800.20432625
0.046;"15037705";"2";800.20432625
0.1052;"15037714";"3";673.97965774
0.0804;"15037715";"2";551.96201441
0.248;"15037725";"1";374.01771032
0.008;"15037739";"2";630.44870535
0.036;"15037750";"2";553.40009866
0.2896;"15037752";"2";484.09334822
0.148;"15037758";"1";470.92046991
0.0784;"15037764";"2";580.03994214
0.984;"15037783";"2";339.61315841
0.1252;"15037807";"3";1369.0359827
0.6504;"15037815";"2";2366.4224308
0.044;"15037820";"1";1125.0940435
0.0764;"15037825";"2";1165.8356352
0.0468;"15037841";"1";676.53255867
0.2244;"15037851";"1";509.65331206
0.0976;"15037851";"2";509.65331206
0.032;"15037861";"1";578.60860479
0.1028;"15037869";"1";590.95584345
0.0848;"15037872";"1";295.49267561
0.098;"15037882";"2";402.10743138
0.0468;"15037917";"1";348.90377721
0.0844;"15037920";"1";767.1298403
0.3616;"15037924";"1";520.42315807
0.3256;"15037935";"2";1798.9099653
0.848;"15037948";"2";564.31669036
0.244;"15037958";"1";701.53414325
0.1132;"15037963";"1";480.21567859
0.2696;"15037964";"2";383.33532364
0.0496;"15037965";"1";805.47481991
0.042;"15037970";"2";241.0692105
0.0344;"15037991";"3";358.77191252
0.0016;"15038018";"5";576.33261097
0.2692;"15038026";"1";1534.8835793
0.0152;"15038035";"1";644.38353281
0.4168;"15038045";"1";533.09630784
0.5432;"15038063";"1";479.70224646
0.0056;"15038074";"1";389.20306325
0.0296;"15038074";"2";389.20306325
0.038;"15038080";"1";720.3559546
0.0592;"15038096";"2";554.46924736
0.0176;"15038099";"1";659.61023606
0.9708;"15038106";"2";418.60070188
0.1904;"15038107";"1";1073.4839003
0.038;"15038112";"1";474.2129737
0.0832;"15038129";"1";173.21543895
0.1292;"15038129";"2";173.21543895
0.0408;"15038133";"1";628.31425847
0.0056;"15038148";"2";670.9014889
0.0084;"15038155";"2";361.69757209
0.0744;"15038168";"1";665.26222712
0.01;"15038175";"2";1285.7506471
0.0244;"15038189";"1";311.05724051
0.7228;"15038200";"1";211.33568145
0.0428;"15038201";"1";530.93859556
0.0828;"15038207";"1";377.65581781
0.0456;"15038209";"3";423.64950945
0.1076;"15038216";"2";619.33278727
0.062;"15038217";"2";617.32043223
0.1064;"15038231";"2";696.91289286
0.0424;"15038232";"2";463.73452317
0.328;"15038255";"1";668.42770057
0.3452;"15038259";"1";907.26502264
0.31;"15038269";"1";302.88352284
0.0144;"15038272";"1";486.98380286
0.0316;"15038283";"1";111.86529668
0.0748;"15038283";"5";111.86529668
0.1308;"15038296";"1";1061.3270797
0.1036;"15038298";"1";495.20617466
0.0408;"15038322";"1";297.56307698
0.058;"15038324";"2";448.78135219
0.1688;"15038326";"2";288.56894632
0.06;"15038352";"2";972.07960057
0.0332;"15038358";"2";740.38614642
0.0324;"15038366";"2";459.45227124
0.2248;"15038393";"1";337.30709709
0.0188;"15038395";"2";1047.2666969
0.5352;"15038406";"1";962.38463639
0.0028;"15038406";"2";962.38463639
0.0376;"15038417";"2";602.43313767
0.3916;"15038431";"2";412.4313742
0.094;"15038459";"2";465.86284193
0.028;"15038466";"1";1255.7918685
0.1764;"15038466";"2";1255.7918685
0.1412;"15038476";"2";374.01207219
0.0444;"15038526";"1";846.69075542
0.0612;"15038543";"2";307.02375354
0.8216;"15038552";"2";313.01428258
0.0356;"15038553";"1";349.66003764
0.0192;"15038565";"1";485.75332757
0.4876;"15038575";"1";557.99343854
0.0848;"15038623";"1";347.30006567
0.0244;"15038626";"2";544.05872505
0.4116;"15038631";"2";825.27699896
0.0932;"15038644";"2";510.18166231
0.1068;"15038648";"1";326.64720538
0.234;"15038667";"2";1284.1712704
0.1068;"15038670";"1";310.72594419
0.6388;"15038714";"1";557.60936669
0.6016;"15038726";"2";418.30591629
0.6776;"15038741";"2";552.53990053
0.0236;"15038745";"1";438.76296111
0.9876;"15038749";"4";697.13003149
0.1204;"15038759";"1";516.82090926
0.0336;"15038781";"1";589.5928238
0.0344;"15038783";"1";672.58535954
0.7852;"15038826";"1";631.7152678
0.236;"15038837";"2";432.04008529
0.2588;"15038845";"1";168.57628289
0.404;"15038846";"1";523.09687666
0.0308;"15038849";"1";1784.5519408
0.0132;"15038874";"1";984.01721292
0.0492;"15038880";"2";571.18363799
0.03;"15038881";"2";189.62606234
0.1212;"15038882";"2";717.9787103
0.0832;"15038884";"1";524.75718808
0.0656;"15038888";"3";692.31738048
0.0672;"15038888";"4";692.31738048
0.0056;"15038889";"2";629.07151856
0.3464;"15038891";"1";530.51633767
0.1068;"15038902";"1";464.46719953
0.0884;"15038906";"1";496.02223917
0.0972;"15038906";"3";496.02223917
0.2292;"15038924";"2";382.79877047
0.2244;"15038924";"3";382.79877047
0.3452;"15038925";"1";337.68115612
0.0308;"15038927";"1";1179.4759339
0.0248;"15038934";"1";338.23878454
0.0232;"15038996";"3";1275.5066254
0.0588;"15039031";"1";255.14326384
0.0776;"15039034";"1";938.26683956
0.102;"15039040";"1";521.41876467
0.2216;"15039043";"1";896.6096829
0.4152;"15039052";"1";348.22682071
0.042;"15039064";"1";556.7708848
0.0972;"15039079";"1";804.80333841
0.1736;"15039082";"1";1000.4341426
0.0212;"15039082";"3";1000.4341426
0.3264;"15039096";"2";465.85949697
0.1224;"15039096";"3";465.85949697
0.182;"15039109";"2";520.06218557
0.0956;"15039124";"2";390.61884983
0.0304;"15039141";"1";226.1459696
0.034;"15039141";"2";226.1459696
0.068;"15039147";"5";898.29493245
0.3236;"15039154";"3";411.84889627
0.0512;"15039192";"1";481.99517231
0.8404;"15039192";"2";481.99517231
0.1628;"15039193";"1";642.43000108
0.0192;"15039199";"1";141.45001899
0.1184;"15039199";"2";141.45001899
0.0324;"15039215";"1";287.29668197
0.1012;"15039221";"1";222.43686555
0.574;"15039229";"2";462.72006045
0.0988;"15039234";"1";644.24262753
0.7264;"15039252";"1";570.97486972
0.0372;"15039267";"2";539.10195468
0.1496;"15039271";"1";555.52805351
0.096;"15039287";"1";527.57732186
0.2376;"15039300";"1";507.97497895
0.0244;"15039309";"1";626.21855653
0.0396;"15039311";"1";307.5170013
0.0588;"15039311";"2";307.5170013
0.1348;"15039313";"1";287.88762469
0.028;"15039313";"2";287.88762469
0.02;"15039337";"1";581.43459698
0.1056;"15039348";"1";587.43540221
0.0376;"15039353";"2";864.30495989
0.0948;"15039363";"1";369.32472453
0.0336;"15039363";"2";369.32472453
0.098;"15039371";"1";495.85465672
0.0084;"15039386";"1";549.43539277
0.0308;"15039401";"1";531.28979361
0.06;"15039408";"1";458.01011175
0.0324;"15039411";"2";263.3583973
0.0692;"15039417";"1";518.31299329
0.0452;"15039423";"2";372.97319612
0.1696;"15039433";"2";747.24938133
0.9268;"15039434";"1";316.73372143
0.0292;"15039435";"1";480.39249903
0.0336;"15039436";"1";633.93943023
0.31;"15039440";"1";509.90904834
0.3992;"15039448";"1";409.85705077
0.3192;"15039450";"1";552.69096955
0.062;"15039460";"1";836.83654335
0.0144;"15039461";"3";219.69068544
0.0456;"15039461";"4";219.69068544
0.1268;"15039502";"1";702.80506449
0.2376;"15039503";"3";778.2875848
0.0632;"15039507";"1";635.59976922
0.5624;"15039587";"2";322.66267525
0.2808;"15039589";"1";774.00909658
0.0112;"15039593";"2";371.81345689
0.038;"15039616";"3";601.53079277
0.0816;"15039618";"1";832.43114965
0.1192;"15039646";"2";262.1412722
0.0292;"15039673";"2";294.69332575
0.3896;"15039677";"4";353.40855874
0.67;"15039686";"1";579.98531147
0.006;"15039689";"1";391.6956928
0.118;"15039705";"1";500.4227955
0.9784;"15039710";"1";1090.1211601
0.0356;"15039714";"1";691.10752295
0.03;"15039755";"1";842.24097803
0.2476;"15039774";"3";497.40566565
0.0636;"15039786";"2";564.03835537
0.0976;"15039803";"1";279.56107929
0.5332;"15039805";"2";524.1167866
0.0672;"15039812";"1";1002.2769547
0.0652;"15039812";"2";1002.2769547
0.5092;"15039815";"2";445.61119912
0.0524;"15039824";"1";639.09916573
0.01;"15039828";"2";561.05480329
0.1076;"15039868";"2";408.62064353
0.2412;"15039871";"2";518.101852
0.0352;"15039873";"1";1522.3011774
0.4924;"15039918";"1";818.53196612
0.1156;"15039938";"2";476.4431437
0.0076;"15039940";"1";851.02787067
0.04;"15039958";"2";758.12504901
0.9564;"15040008";"1";473.79683887
0.1404;"15040010";"1";955.52128366
4e-04;"15040020";"2";1005.754172
0.0272;"15040027";"5";436.93278041
0.0964;"15040034";"1";536.29626242
0.0132;"15040041";"1";904.77834929
0.1548;"15040043";"1";584.00608104
0.11;"15040050";"1";562.9726249
4e-04;"15040055";"2";443.92643964
0.0372;"15040059";"1";639.12399046
0.1944;"15040063";"1";659.31087669
0.438;"15040073";"1";347.19364456
0.128;"15040079";"1";274.08123521
0.0276;"15040080";"1";829.66830423
0.2928;"15040092";"1";654.02395847
0.3804;"15040093";"1";630.96962613
0.3036;"15040115";"1";974.90642688
0.046;"15040115";"2";974.90642688
0.9908;"15040117";"1";424.12385914
0.0968;"15040122";"2";372.35487499
0.098;"15040127";"1";566.53282663
0.028;"15040130";"3";311.90307325
0.0244;"15040135";"1";179.84173516
0.0296;"15040157";"1";938.32675052
0.06;"15040165";"1";557.6721031
0.0692;"15040175";"2";318.10167647
0.5004;"15040177";"1";690.84123648
0.0028;"15040180";"2";1333.2118899
0.0424;"15040215";"1";419.82520209
0.2764;"15040240";"1";963.97838079
0.0136;"15040245";"2";172.99766481
0.128;"15040246";"1";1166.7840521
0.702;"15040249";"1";377.22482541
0.0088;"15040254";"1";2520.9462665
0.0584;"15040265";"2";342.02234646
0.3572;"15040277";"1";695.39673523
0.0216;"15040284";"5";652.21027484
0.9436;"15040296";"2";545.18586115
0.234;"15040311";"1";226.76065899
0.0208;"15040313";"1";449.67895876
0.0504;"15040345";"2";502.92052687
0.1972;"15040352";"1";713.94713228
0.01;"15040362";"2";390.42188938
0.1676;"15040375";"1";381.27831402
0.0236;"15040375";"2";381.27831402
0.052;"15040376";"1";546.80295559
0.0348;"15040379";"1";645.5120366
0.1416;"15040389";"1";1039.759691
0.1476;"15040395";"1";900.68640381
0.0088;"15040399";"1";590.05018492
0.012;"15040410";"1";561.4271077
0.1244;"15040415";"2";721.73536557
0.0756;"15040429";"1";559.87401981
0.0356;"15040435";"2";702.69731294
0.5584;"15040444";"1";719.02639612
0.0536;"15040447";"2";396.85789533
0.4556;"15040462";"1";709.80027636
0.0244;"15040465";"2";282.22952619
0.0584;"15040467";"2";384.35769471
0.0988;"15040493";"2";334.26826322
0.7552;"15040499";"2";473.71370465
0.0528;"15040525";"2";323.59229481
0.104;"15040533";"2";378.55945008
0.1976;"15040546";"1";551.79924646
0.1592;"15040550";"2";335.36164906
0.1032;"15040569";"1";598.88786642
0.3092;"15040574";"2";357.16486249
0.048;"15040579";"1";465.15744259
0.0308;"15040588";"2";774.30037001
0.0056;"15040607";"1";1446.3253145
0.0336;"15040607";"2";1446.3253145
0.456;"15040619";"1";691.85469921
0.234;"15040625";"2";614.41644642
0.1636;"15040678";"2";2114.3359153
0.4912;"15040701";"2";412.07753461
0.1816;"15040713";"2";769.90860542
0.2276;"15040734";"1";350.11082412
0.2604;"15040744";"2";573.94200647
0.05;"15040748";"1";800.19004841
0.08;"15040785";"3";837.85137443
0.1;"15040786";"1";287.25784493
0.04;"15040792";"2";446.09601273
0.0684;"15040805";"2";240.39492683
0.2316;"15040829";"1";464.52881895
0.1252;"15040838";"1";660.81197078
0.5576;"15040842";"2";722.05230939
0.0848;"15040852";"1";849.10963942
0.0092;"15040872";"1";508.37255519
0.0108;"15040873";"2";437.42976168
0.17;"15040883";"1";681.93288441
0.2152;"15040897";"1";242.02463613
0.016;"15040914";"1";655.46112869
0.2036;"15040928";"2";260.15940372
0.554;"15040937";"3";677.4225342
0.1204;"15040941";"2";464.83635757
0.7804;"15040979";"1";643.0978484
0.5772;"15041043";"2";443.65201136
0.2068;"15041046";"2";408.24940975
